# RSI,MACD,MACD,MACD,WILLR,STOCH,STOCH,STOCHRSI,STOCHRSI,CCI,ROC,OBV,AD,MOM,SMA,WMA,EMA,TSF,BBANDS,BBANDS,BBANDS,TEMA,ADX,MFI,ATR,DS5,DS10,DW5,DW10,OCRSI
6.525028208426923015e+01,4.272059308355068197e+00,3.377178577018770778e+00,8.948807313362974192e-01,-2.706340772228126212e+01,8.928208184114801327e+01,8.217184354101189570e+01,5.888170502559177777e+01,8.629390167519738952e+01,1.759235924688180432e+02,1.099371787549969781e+01,6.633197490000000000e+08,-1.893592738183858395e+08,7.699999999999988631e+00,6.940199999999984470e+01,7.274981818182794768e+01,7.168171484110729352e+01,8.167733333333328005e+01,8.338674510231638237e+01,7.495800000000033947e+01,6.652925489768429657e+01,7.886816789767900104e+01,1.886239227861596035e+01,7.662845408537377523e+01,5.735653901992023407e+00,1.037114117238982391e+00,1.120140629953029654e+00,1.012969413727064172e+00,1.068593735941714584e+00,4.913248551028771516e+01
6.747303878012802159e+01,4.477408359430711471e+00,3.743921837822751009e+00,7.334865216079604622e-01,-1.852639036486004187e+01,8.285533985373497501e+01,7.460687696635719135e+01,6.245543120538521720e+01,7.377904541032579289e+01,1.426330502640439306e+02,3.038880754839761167e+01,7.550229870000000000e+08,-2.164258682941565216e+08,1.868000000000000682e+01,7.126999999999983970e+01,7.470400000000977059e+01,7.322140305181505937e+01,8.386133333333333439e+01,8.335656007976621140e+01,7.730000000000033822e+01,7.124343992023446503e+01,8.062320892796135752e+01,1.996456558295779260e+01,7.645836736470114658e+01,5.708107194706879106e+00,1.036869340232854597e+00,1.124596604461908012e+00,1.021340038908350456e+00,1.072901049475122104e+00,4.969083508118218617e+01
6.283902393167434042e+01,4.051809478071689341e+00,3.846551051239063934e+00,2.052584268326254069e-01,-2.766560396741056493e+01,7.367954748390360464e+01,6.425992194434154214e+01,0.000000000000000000e+00,4.044571207699246429e+01,1.009486662611181487e+02,2.819368699388529365e+01,6.641811810000000000e+08,-2.900231280704280138e+08,1.705999999999999517e+01,7.297599999999984277e+01,7.584945454546434007e+01,7.401205704239413308e+01,8.351199999999994361e+01,8.189571813984899507e+01,7.834800000000034004e+01,7.480028186015168501e+01,8.042811567102417314e+01,2.057979850406788458e+01,6.980843418904557041e+01,5.721813823656387576e+00,9.900699443508406139e-01,1.062952203464154755e+00,9.873311384157397175e-01,1.022683689221579817e+00,5.174827217022019710e+01
5.486471245356835169e+01,2.901573041399970521e+00,3.531558381292699611e+00,-6.299853398927290904e-01,-4.562522139567833790e+01,6.348064514411794335e+01,5.157513652165491891e+01,0.000000000000000000e+00,2.081847706846187052e+01,2.581284639332149311e+01,1.413727959697732572e+01,5.522558180000000000e+08,-3.355312426968019009e+08,8.979999999999996874e+00,7.387399999999983891e+01,7.576290909091889603e+01,7.373713758014065434e+01,8.080000000000001137e+01,8.343000697834634138e+01,7.769800000000034856e+01,7.196599302165435574e+01,7.781368206626844142e+01,1.978728931738929120e+01,6.277377503334838593e+01,5.771684264823788268e+00,9.330999510926880625e-01,9.814007634621133569e-01,9.462775399395898512e-01,9.569326319425873750e-01,5.214475638183176898e+01
5.515482562555266099e+01,2.113200813176476345e+00,3.058772525253958374e+00,-9.455717120774820295e-01,-4.477506199078994342e+01,4.927138998841445527e+01,3.197911149924673069e+01,2.300964969261467985e+00,7.669883230872885926e-01,2.085603760242919336e+01,1.091796279353460797e+01,6.254213720000000000e+08,-3.468566232913966179e+08,7.159999999999996589e+00,7.458999999999983288e+01,7.555672727273709199e+01,7.355583983829690453e+01,7.813466666666674598e+01,8.217288322444660764e+01,7.614000000000035584e+01,7.010711677555410404e+01,7.602987635637505548e+01,1.902374211786904112e+01,5.783156442608927961e+01,5.650135388764946143e+00,9.553454163383195974e-01,9.751977476873596729e-01,9.703410556273548426e-01,9.627203642295204533e-01,5.523068765733804497e+01
6.022535452401373846e+01,2.175699415767127221e+00,2.764414822091681323e+00,-5.887154063245541025e-01,-2.911795961742826577e+01,3.791917599076544576e+01,3.020327995139452071e+01,4.251668248110850357e+01,1.493921581679012434e+01,4.687029703802724612e+01,1.322083639031546021e+01,7.009262570000000000e+08,-3.011892644904916883e+08,9.009999999999990905e+00,7.549099999999984334e+01,7.602400000000983482e+01,7.421114168587928361e+01,7.744533333333333758e+01,8.195073400785121009e+01,7.602400000000034197e+01,7.009726599214947385e+01,7.674819700775235276e+01,1.889954855698504232e+01,6.417099764824111219e+01,5.720125718138878490e+00,1.014942649689567045e+00,1.022108595726644920e+00,1.024655836395192532e+00,1.014942649689440479e+00,4.148716301726726385e+01
6.207463585343943890e+01,2.378016951403566281e+00,2.635615531862309791e+00,-2.575985804587435091e-01,-2.431209950998865565e+01,3.510236761282886420e+01,4.312471138784517422e+01,9.041436893537979813e+01,4.507733879525005705e+01,6.796451204055772166e+01,1.532729398012859789e+01,7.807012490000000000e+08,-2.560676626805366874e+08,1.049000000000000909e+01,7.653999999999984993e+01,7.664927272728256469e+01,7.506911592481031903e+01,7.694066666666662968e+01,8.107384548318336215e+01,7.578000000000034220e+01,7.048615451681732225e+01,7.796346682948615125e+01,1.901555864095043802e+01,7.337744864122514343e+01,5.627259595414672688e+00,1.041567695961990614e+00,1.031225503004966848e+00,1.034848961611244400e+00,1.029755367423148993e+00,3.939375871008311236e+01
6.764029075854959672e+01,3.273394342552265357e+00,2.848208468758961498e+00,4.251858737933038590e-01,-7.917888563049854334e+00,4.727540323107071885e+01,6.849821835397227687e+01,1.000000000000000000e+02,7.764368380549623794e+01,1.150037893636481812e+02,1.753076178625743253e+01,9.279993010000000000e+08,-1.545956713027588725e+08,1.268000000000000682e+01,7.780799999999985062e+01,7.818927272728258515e+01,7.687654939302662171e+01,7.920599999999997465e+01,8.647447945741589592e+01,7.726800000000034174e+01,6.806152054258478756e+01,8.145445183621836804e+01,2.010137680692267281e+01,7.447616052344490356e+01,6.093169624313625299e+00,1.100196717916855915e+00,1.092561176228667552e+00,1.071347554674474400e+00,1.087233542848103029e+00,3.930222850194804352e+01
5.964082533208750192e+01,2.950833792539128808e+00,2.882416910019017120e+00,6.841688252011168814e-02,-2.953498114788441598e+01,6.056645031749386732e+01,7.007642121066396612e+01,3.592977641400892708e+01,7.544804844979637437e+01,9.294448436733593155e+01,5.412541254125402546e+00,8.324504360000000000e+08,-2.185322441567082405e+08,4.099999999999994316e+00,7.821799999999984720e+01,7.856054545455532434e+01,7.741717677611268300e+01,7.947399999999996112e+01,8.669174025222157809e+01,7.873800000000035482e+01,7.078425974777913154e+01,8.135511865691991318e+01,2.110963653246831839e+01,6.702404882404809427e+01,6.137228936862652695e+00,1.014122786964358092e+00,1.020864762586618735e+00,9.955200558540037159e-01,1.016413513144337477e+00,3.962952278812817752e+01
6.578829721949097120e+01,3.672905545896838930e+00,3.145913121978291205e+00,5.269924239185477255e-01,-3.830806065442967867e+00,7.261322190745259775e+01,7.926502615772135130e+01,7.684853374161400552e+01,7.092610338520778157e+01,1.411850198239675080e+02,8.195703464547365868e+00,9.350627970000000000e+08,-1.426883251567084789e+08,6.599999999999994316e+00,7.887799999999984379e+01,8.018090909091897345e+01,7.918314463500128397e+01,8.365533333333333132e+01,8.921140492665149679e+01,8.161600000000035493e+01,7.402059507334921307e+01,8.446574771798731263e+01,2.237473020534995172e+01,6.719470834129970171e+01,6.287426869943892882e+00,1.067560282297584040e+00,1.104617257029845589e+00,1.049674724921850988e+00,1.086667649292941906e+00,4.050650429621716597e+01
7.167316324050744925e+01,5.282218637915960358e+00,3.858014960624180922e+00,1.424203677291779435e+00,-2.368064952638710530e+00,7.717579670550968274e+01,8.218594274814353184e+01,1.000000000000000000e+02,7.092610338520778157e+01,2.380952380952379315e+02,2.393877025984050277e+01,1.037347628000000000e+09,-5.839328855369348824e+07,1.860999999999999943e+01,8.073899999999984800e+01,8.335763636364625029e+01,8.230439106500105595e+01,9.034066666666667800e+01,9.796627621177637479e+01,8.545400000000036300e+01,7.294172378822435121e+01,9.059133058852046361e+01,2.443959900464249202e+01,7.421244797066101739e+01,6.546896379233614560e+00,1.127507196854443228e+00,1.193351416292004696e+00,1.095907550217404047e+00,1.155862908344411188e+00,4.769703402078607013e+01
7.521825534656545642e+01,7.069054464135192006e+00,4.928361461794517950e+00,2.140693002340674056e+00,-2.417821244227113642e+00,8.581116218370827653e+01,9.598251764525973329e+01,1.000000000000000000e+02,9.228284458053813921e+01,2.448124302303069157e+02,2.909544603867746559e+01,1.164733766000000000e+09,4.064943374130649865e+07,2.331999999999999318e+01,8.307099999999985585e+01,8.749054545455534537e+01,8.615268359863722480e+01,9.927600000000001046e+01,1.072680386844400289e+02,9.036200000000035004e+01,7.345596131556067121e+01,9.772271591541014857e+01,2.688521356773819093e+01,7.489673268480918011e+01,6.651403780716927727e+00,1.145060976959336951e+00,1.245561026110197034e+00,1.101643184157438782e+00,1.182642072493933272e+00,5.299266194510668271e+01
6.828953434258076527e+01,7.108788461243491952e+00,5.655170461610842914e+00,1.453617999632649038e+00,-1.740540540540539993e+01,8.926767302938236526e+01,8.963455869474364590e+01,5.552076948800277734e+01,8.517358982933438938e+01,1.609779730828934419e+02,2.647930901121569036e+01,1.028108398000000000e+09,-5.037522928586018085e+07,2.054000000000000625e+01,8.512499999999985789e+01,9.022490909091901301e+01,8.832674112615772799e+01,1.038246666666667579e+02,1.098184670878354154e+02,9.298200000000035459e+01,7.614553291216529374e+01,9.979394163707175380e+01,2.916862973874000886e+01,6.553358183234225010e+01,6.728446367808575523e+00,1.055150459228663795e+00,1.152540381791484991e+00,1.016620728245008820e+00,1.087393725175552550e+00,5.693961925371547039e+01
6.928986617401791648e+01,7.094389338605978423e+00,6.134910087275888380e+00,9.594792513300900438e-01,-1.395764986579180622e+01,8.991628482149205581e+01,8.413177812447260351e+01,3.713239133558336391e+01,6.421772027452884402e+01,1.225426873922835540e+02,3.775172413793104198e+01,1.098785169000000000e+09,-3.923705620563074946e+07,2.737000000000000455e+01,8.786199999999985266e+01,9.290581818182810991e+01,9.042551546685632502e+01,1.063559999999999945e+02,1.079100402782007535e+02,9.698600000000035948e+01,8.606195972179996545e+01,1.016562191475984775e+02,3.128894475467026837e+01,5.946087739771918024e+01,6.497128770107963192e+00,1.029736250592865332e+00,1.136668867087024859e+00,1.010809497783574873e+00,1.074959587617452916e+00,6.572366455554700337e+01
6.298048397465441184e+01,6.054578066027659133e+00,6.108132746859811668e+00,-5.355468083215253472e-02,-2.943632567849683923e+01,7.920643475378872722e+01,6.385296744214978304e+01,0.000000000000000000e+00,3.088438694119550476e+01,7.784598758050093181e+01,3.016222161121806522e+01,1.019114765000000000e+09,-9.390321033486127853e+07,2.194000000000001194e+01,9.005599999999985528e+01,9.414545454546450287e+01,9.119905810924608147e+01,1.050506666666667144e+02,1.045586542042042169e+02,9.849600000000035038e+01,9.243334579579648391e+01,1.002409781079228566e+02,3.214983892039415991e+01,5.247870198076534365e+01,6.497333857957394265e+00,9.612573099415171463e-01,1.051345829261794318e+00,9.657939476369830079e-01,1.005677867902558864e+00,5.131981332284376407e+01
6.330633819557944975e+01,5.237976141345939141e+00,5.818080545021854455e+00,-5.801044036759153144e-01,-2.803459588428270877e+01,6.412570831691381557e+01,4.439237938411889672e+01,2.662692503579208836e+00,1.326502794638764904e+01,6.463337683383291221e+01,2.331518921721100668e+01,1.098803940000000000e+09,-1.261823698285319805e+08,1.799000000000000909e+01,9.185499999999986187e+01,9.507163636364633419e+01,9.191741118029224822e+01,1.036493333333333453e+02,1.047211137654138895e+02,9.825600000000035550e+01,9.179088623458682150e+01,9.922817817466467716e+01,3.284999550263081147e+01,4.619824164119980736e+01,6.484667153817580854e+00,9.683886989089690589e-01,1.035871754395516264e+00,9.817577746137196026e-01,1.000824258836294112e+00,5.286333557118800996e+01
6.745476921965575912e+01,5.427077977608306014e+00,5.687746355884004679e+00,-2.606683782756986645e-01,-9.185803757828805871e+00,5.002839658398711009e+01,4.183984292569251551e+01,7.091479171213811128e+01,2.452582807190590231e+01,7.504942665085017950e+01,2.855694919548965771e+01,1.178796292000000000e+09,-6.495599614132809639e+07,2.253999999999999204e+01,9.410899999999985255e+01,9.681981818182815402e+01,9.365424551114820417e+01,1.040486666666666906e+02,1.031165033979406900e+02,9.785600000000036403e+01,9.259549660206003807e+01,1.011864217676565261e+02,3.379593111838410380e+01,5.249707185277766541e+01,6.624333785687753107e+00,1.036931818181814347e+00,1.078217811261411363e+00,1.035520873020327137e+00,1.048029235186527464e+00,4.923156347601265281e+01
6.585621368772794426e+01,5.141341225213494681e+00,5.505611312327167717e+00,-3.642700871136730356e-01,-1.294363256784969707e+01,4.554580016657356367e+01,5.040517818990912957e+01,4.557862596061526261e+01,3.971870339211098866e+01,7.683621962387611859e+01,1.788024938242558193e+01,1.089097755000000000e+09,-1.028022227160790563e+08,1.519999999999998863e+01,9.562899999999986278e+01,9.792909090910090697e+01,9.484620087275762046e+01,1.040626666666667006e+02,1.038749941953672788e+02,9.827600000000035152e+01,9.267700580463342419e+01,1.017254039780098367e+02,3.487275356716670416e+01,5.957792522334089824e+01,6.581167086710055791e+00,1.019679270625581280e+00,1.047903878530572763e+00,1.014538238807914716e+00,1.023291435361288748e+00,4.578495509860249513e+01
6.242942121189758353e+01,4.369406837003879218e+00,5.126876487219404588e+00,-7.574696502155253697e-01,-2.155304188321613523e+01,4.988716288991381731e+01,5.741646755413966474e+01,0.000000000000000000e+00,3.883113922425125253e+01,3.892730956646971663e+01,2.210394489668128415e+01,1.019977512000000000e+09,-5.829023376843527704e+07,1.765000000000000568e+01,9.739399999999986335e+01,9.826927272728273977e+01,9.532870980498350377e+01,1.006033333333333957e+02,1.031777886863001612e+02,9.780200000000034777e+01,9.242621131370053433e+01,1.006653277990553192e+02,3.479841099477962274e+01,5.892548086983636324e+01,6.528940866230764861e+00,9.969121285863239423e-01,1.001088362732818648e+00,9.896936517497718633e-01,9.921717877223165116e-01,4.611623008700588144e+01
6.717403739078989133e+01,4.717022238630491415e+00,4.990258404356433530e+00,-2.732361657259421150e-01,-2.555701179554394464e+00,5.739103382595254743e+01,6.435145573380869166e+01,9.441368381985741109e+01,4.666410326015768106e+01,8.579476597556585205e+01,1.992425111901756551e+01,1.093320545000000000e+09,-1.973262000578165054e+06,1.735999999999999943e+01,9.912999999999985334e+01,9.955945454546456119e+01,9.699439893135013335e+01,1.007046666666667107e+02,1.062050632662433287e+02,9.976400000000035106e+01,9.332293673375737342e+01,1.029538411381782197e+02,3.547622741542676295e+01,5.952275034898543282e+01,6.617587947214281563e+00,1.047371797441959407e+00,1.054070412589530381e+00,1.037176492386826077e+00,1.049523628640250061e+00,5.379709956487928935e+01
7.764376633113216997e+01,8.175887903355743447e+00,6.052134904022869577e+00,2.123752999332873870e+00,-1.001672240802676939e+01,6.463612541157017688e+01,7.214045294676201081e+01,1.000000000000000000e+02,6.480456127328592686e+01,2.835423894671295102e+02,3.343020238713025805e+01,1.093674926000000000e+09,-1.914321806423676899e+06,3.221000000000000796e+01,1.023509999999998570e+02,1.049103636363736456e+02,1.027335991256501160e+02,1.117353333333333438e+02,1.290120651421493960e+02,1.064460000000003674e+02,8.387993485785133885e+01,1.152205238854413523e+02,3.774804872222483709e+01,5.740934844116248570e+01,8.292045950984691771e+00,1.207748529770959589e+00,1.256069799024925882e+00,1.165090777271078570e+00,1.225427074541439731e+00,5.730618502469422282e+01
8.016814629803921832e+01,1.123413676325463939e+01,7.779468857100125589e+00,3.454667906154513801e+00,-1.194723429770649048e+01,7.473295871287204761e+01,8.770696745804525563e+01,1.000000000000000000e+02,9.813789460661926967e+01,2.555373679388697497e+02,3.286943075287523186e+01,1.258596265000000000e+09,4.351401066357626021e+07,3.400999999999999091e+01,1.057519999999998674e+02,1.112974545454645749e+02,1.090511265573500879e+02,1.260853333333334092e+02,1.460891920866007183e+02,1.136480000000003656e+02,8.120680791340001292e+01,1.272089843252425396e+02,4.018938923088986570e+01,6.079491993856422738e+01,9.271185525914356518e+00,1.209700126707021317e+00,1.300022694606250084e+00,1.139135622431515227e+00,1.235248376177731533e+00,6.574437224181238548e+01
7.176430987615044899e+01,1.142085497285580686e+01,8.993264229018686606e+00,2.427590743837120257e+00,-2.558714462299135661e+01,7.963886393888657267e+01,7.906917141185225262e+01,5.262434937641454269e+01,8.420811645880498020e+01,1.507862228746616893e+02,3.137294873101619430e+01,1.180336193000000000e+09,4.253396122975341976e+06,3.077999999999998693e+01,1.088299999999998562e+02,1.155043636363736823e+02,1.126581944560137032e+02,1.333026666666667097e+02,1.504035927761742357e+02,1.193840000000003840e+02,8.836440722382653234e+01,1.309197457810027458e+02,4.245634827465024586e+01,5.966728320451609591e+01,9.382529416920473153e+00,1.079625410440256505e+00,1.184324175319306782e+00,1.024818052191165618e+00,1.115888577212255317e+00,5.746391341785172813e+01
