,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
530,495.0,503.0,490.0,251430.0,55.15,-44.85,0.0016242,114296999.0,392.79,445.87,491.06,496.95,61.85,497.1,493.21,-1.0,-1.0
531,585.35,587.5,571.9,646155.0,53.42,-46.58,-0.0359839,271227274.0,471.3,533.79,590.94,595.11,34.68,593.33,592.46,1.0,1.0
532,257.0,257.0,250.55,76661.0,71.11,-28.89,0.02325111,32455350.0,201.46,225.18,250.81,249.63,41.98,248.83,248.27,1.0,-1.0
533,235.0,238.9,230.15,667477.0,16.1,-83.9,-0.01148692,129545799.0,183.66,219.49,230.05,249.63,47.26,248.36,262.55,-1.0,1.0
534,178.95,196.0,177.15,145256.0,44.29,-55.71,-0.00781657,11190469.0,154.97,155.87,194.8,167.01,-1.37,165.56,194.9,-1.0,-1.0
535,514.0,522.0,492.15,1886952.0,59.14,-40.86,0.01944845,433329237.0,410.29,429.69,508.71,462.32,28.87,466.17,455.68,1.0,1.0
536,240.0,255.0,240.0,135190.0,75.38,-24.62,0.04734112,31219844.0,184.98,209.86,230.6,234.1,58.83,233.74,232.95,-1.0,-1.0
537,481.15,488.8,477.0,1055732.0,58.85,-41.15,0.11783144,294947359.0,371.19,398.2,458.67,436.96,23.27,433.69,461.79,-1.0,-1.0
538,335.0,348.0,311.1,227963.0,6.13,-93.87,-0.34606764,10010918.0,329.81,428.6,429.25,502.02,57.91,495.62,517.18,1.0,1.0
539,534.0,538.9,522.1,399073.0,21.57,-78.43,-0.00953527,91577611.0,428.78,489.8,535.8,547.41,31.78,546.2,546.12,1.0,1.0
540,1190.0,1194.95,1155.55,106650.0,61.14,-38.86,-0.02043279,-6614889.0,960.12,1061.16,1204.16,1168.35,37.45,1175.2,1148.84,-1.0,1.0
541,1264.05,1282.0,1258.0,41158.0,63.74,-36.26,0.01094876,-6263732.0,1014.99,1139.96,1268.74,1265.34,68.98,1266.73,1276.11,-1.0,-1.0
542,221.45,225.5,221.1,933293.0,31.26,-68.74,0.02413238,297872249.0,175.36,201.38,218.66,225.73,65.61,224.51,224.64,-1.0,-1.0
543,259.15,263.4,254.2,975027.0,34.05,-65.95,0.07483416,324698798.0,199.59,231.61,247.24,261.85,21.61,258.44,265.67,-1.0,-1.0
544,414.45,425.9,411.1,1417961.0,2.18,-97.82,-0.06112247,424378774.0,342.42,398.95,431.19,451.26,32.79,449.09,483.18,-1.0,-1.0
545,517.55,534.95,506.0,116491.0,89.38,-10.62,0.05606029,10956377.0,395.19,438.99,489.86,484.65,53.32,488.54,463.22,1.0,-1.0
546,610.0,612.0,591.05,1614314.0,45.5,-54.5,-0.00050437,280834253.0,488.86,543.25,609.92,600.9,-5.97,601.03,596.11,1.0,1.0
547,745.05,765.1,745.05,54064.0,60.04,-39.96,0.02234713,8854499.0,601.07,677.02,749.88,753.51,71.39,751.89,754.22,-1.0,-1.0
548,647.85,657.1,646.1,2087769.0,64.91,-35.09,-0.00871227,724086381.0,524.72,584.27,655.46,645.14,0.06,648.26,632.64,1.0,1.0
549,272.5,272.55,260.1,1492770.0,-18.93,-118.93,-0.12568853,296128977.0,232.51,266.27,293.59,298.32,59.85,297.91,297.83,1.0,1.0
550,533.4,551.55,521.1,44154.0,31.63,-68.37,0.01042435,11171972.0,442.63,489.34,549.95,539.17,26.32,540.98,538.67,1.0,1.0
551,322.0,333.0,308.85,3247620.0,56.95,-43.05,-0.08968415,190222558.0,269.45,300.66,338.6,333.55,39.27,332.68,320.22,1.0,1.0
552,365.0,378.3,365.0,912736.0,29.95,-70.05,-0.02885611,443408633.0,308.82,343.91,389.74,381.72,45.04,381.91,400.68,-1.0,-1.0
553,965.0,980.0,955.0,168893.0,50.08,-49.92,0.02361659,-7178623.0,756.46,849.01,943.25,941.45,11.17,942.29,954.23,-1.0,-1.0
554,394.6,400.9,375.25,3859423.0,85.2,-14.8,0.18087736,462077414.0,272.6,302.48,333.23,333.56,38.42,333.03,341.05,1.0,-1.0
555,659.7,669.0,636.0,618683.0,63.17,-36.83,-0.04805339,-8770139.0,531.59,591.87,667.63,653.26,55.81,656.02,617.25,1.0,1.0
556,754.0,775.0,751.25,12087.0,57.94,-42.06,-0.01912899,12610810.0,601.26,696.79,755.54,783.38,23.68,781.91,768.72,-1.0,-1.0
557,262.95,272.4,260.65,1282366.0,84.93,-15.07,0.08031882,357754601.0,205.6,219.73,254.46,238.84,106.68,240.07,235.48,-1.0,-1.0
558,780.0,790.0,706.5,40467.0,57.38,-42.62,-0.07764441,12575501.0,630.71,702.11,790.06,776.39,23.94,777.15,755.23,1.0,1.0
559,350.0,353.5,344.15,1114141.0,8.15,-91.85,-0.03166482,703956069.0,284.51,322.73,357.13,360.24,79.61,358.57,366.9,-1.0,1.0
560,278.05,278.75,265.2,1256247.0,54.96,-45.04,0.08587709,138358826.0,209.68,228.68,257.57,250.25,-9.21,250.76,254.69,1.0,1.0
561,229.75,237.7,220.2,1587725.0,5.77,-94.23,-0.04083387,29608856.0,183.35,220.97,229.6,254.14,41.25,249.45,280.61,1.0,1.0
562,914.9,914.9,902.25,50704.0,84.74,-15.26,0.02261576,10810270.0,721.77,810.39,898.78,898.58,41.31,900.46,872.6,1.0,1.0
563,1126.9,1130.0,1113.5,47338.0,11.96,-88.04,-0.01212711,-6779151.0,901.61,1016.69,1127.9,1130.9,38.05,1129.95,1149.23,1.0,1.0
564,810.0,851.6,790.0,62725.0,38.49,-61.51,0.02513541,11575116.0,650.37,744.74,816.5,834.88,39.9,827.76,867.89,-1.0,-1.0
565,375.3,378.25,369.3,939309.0,92.0,-8.0,0.02576467,711415716.0,294.25,318.54,366.42,348.7,68.87,349.99,350.39,1.0,-1.0
566,158.0,160.0,152.75,519522.0,75.19,-24.81,0.00130378,10659432.0,121.49,128.65,151.69,139.83,54.71,141.9,135.34,1.0,-1.0
567,456.0,481.0,451.1,2406186.0,93.78,-6.22,0.22333289,81744330.0,337.85,367.43,412.51,402.39,49.06,398.88,408.43,-1.0,-1.0
568,502.95,519.4,500.3,4021392.0,96.97,-3.03,0.1015299,566655405.0,390.42,413.1,482.81,446.44,80.38,449.15,440.34,-1.0,-1.0
569,915.0,915.0,890.1,114784.0,59.68,-40.32,-0.01930671,10652170.0,727.04,812.87,908.83,900.76,32.46,900.51,899.36,1.0,1.0
570,1102.0,1102.0,1055.0,261728.0,-21.14,-121.14,-0.05636436,-7031330.0,894.19,1013.05,1120.86,1126.75,77.97,1128.51,1125.13,1.0,1.0
571,379.4,382.4,375.2,1751527.0,84.04,-15.96,0.06543506,206633302.0,293.24,314.84,364.24,343.69,11.03,342.97,351.66,-1.0,-1.0
572,763.0,782.8,747.55,1385452.0,81.77,-18.23,-0.00531461,154968902.0,602.85,665.24,753.93,732.04,9.66,734.86,729.2,1.0,-1.0
573,448.05,449.8,442.0,210319.0,31.94,-68.06,-0.03501522,135050822.0,361.6,407.5,453.2,452.57,61.07,453.62,449.43,1.0,1.0
574,245.0,251.7,245.0,133667.0,77.13,-22.87,0.08007855,31547728.0,190.33,210.62,236.17,232.5,57.21,232.56,233.38,-1.0,-1.0
575,251.0,251.35,243.1,795415.0,9.35,-90.65,-0.07460437,337464943.0,205.56,229.99,258.98,255.57,38.08,255.61,253.44,1.0,1.0
576,498.0,515.7,486.6,557361.0,66.17,-33.83,0.04121298,114849909.0,395.51,447.78,493.88,499.94,60.11,497.58,508.47,-1.0,-1.0
577,506.0,522.5,497.15,1368534.0,11.08,-88.92,-0.10945146,142255224.0,430.63,518.38,548.17,590.02,22.56,587.89,611.91,-1.0,-1.0
578,437.0,440.45,423.15,1550726.0,76.41,-23.59,0.12923645,416066586.0,324.76,355.44,398.15,389.77,37.51,390.94,394.15,1.0,1.0
579,210.0,219.9,204.05,684272.0,91.87,-8.13,0.08173959,18509856.0,160.55,169.8,198.7,184.16,29.07,183.63,169.86,1.0,-1.0
580,485.0,487.0,472.0,834579.0,66.11,-33.89,-0.01904665,137819943.0,384.21,424.34,481.99,471.13,22.24,470.62,480.65,-1.0,-1.0
581,964.8,970.0,936.0,351142.0,17.32,-82.68,-0.04662688,-8334332.0,781.37,872.5,979.53,969.89,71.79,966.64,992.93,1.0,1.0
582,402.3,419.0,395.65,2813117.0,95.7,-4.3,0.10972502,225689354.0,315.75,343.8,392.1,377.07,55.69,378.16,365.11,-1.0,-1.0
583,514.8,524.5,481.0,680120.0,21.69,-78.31,0.01251826,98244954.0,398.86,456.57,494.62,507.56,6.73,507.49,518.0,1.0,1.0
584,615.0,622.0,599.0,219009.0,33.87,-66.13,-0.03256936,-6886699.0,495.76,561.17,620.44,626.0,53.46,624.37,637.02,1.0,1.0
585,1299.0,1310.0,1291.0,98606.0,9.77,-90.23,-0.0244169,-7186420.0,1045.18,1187.44,1310.55,1325.59,61.99,1323.48,1329.57,-1.0,-1.0
586,230.0,234.7,225.0,1292142.0,69.53,-30.47,0.01420765,344954690.0,180.38,204.12,225.89,226.55,64.21,227.97,224.69,-1.0,-1.0
587,972.0,1001.1,960.0,129655.0,68.86,-31.14,0.00466882,12569644.0,788.67,860.18,988.7,941.66,13.85,948.22,894.05,-1.0,-1.0
