08-08-2006,17:30:00,3151.55,3216.75,3151.55,3212.40,0,0,0.00,0.00
09-08-2006,17:30:00,3211.55,3267.20,3187.85,3254.60,0,0,0.00,0.00
10-08-2006,17:30:00,3254.60,3274.75,3229.45,3260.10,0,0,0.00,0.00
11-08-2006,17:30:00,3260.05,3286.50,3236.95,3274.35,0,0,0.00,0.00
14-08-2006,17:30:00,3274.95,3317.80,3269.15,3313.10,0,0,0.00,0.00
16-08-2006,17:30:00,3314.75,3377.10,3314.75,3356.05,0,0,0.00,0.00
17-08-2006,17:30:00,3359.70,3385.15,3328.60,3353.90,0,0,0.00,0.00
18-08-2006,17:30:00,3354.50,3366.25,3332.20,3356.75,0,0,0.00,0.00
21-08-2006,17:30:00,3356.80,3374.90,3332.90,3366.00,0,0,0.00,0.00
22-08-2006,17:30:00,3369.60,3398.35,3351.50,3364.60,0,0,0.00,0.00
23-08-2006,17:30:00,3363.60,3369.65,3325.10,3335.80,0,0,0.00,0.00
24-08-2006,17:30:00,3336.65,3379.55,3304.85,3370.40,0,0,0.00,0.00
25-08-2006,17:30:00,3368.55,3402.70,3368.55,3385.95,0,0,0.00,0.00
28-08-2006,17:30:00,3386.00,3405.30,3377.75,3401.10,0,0,0.00,0.00
29-08-2006,17:30:00,3405.05,3434.95,3396.10,3425.70,0,0,0.00,0.00
30-08-2006,17:30:00,3425.80,3440.20,3407.75,3430.35,0,0,0.00,0.00
31-08-2006,17:30:00,3404.50,3452.30,3403.65,3413.90,0,0,0.00,0.00
01-09-2006,17:30:00,3414.00,3439.50,3402.90,3435.45,0,0,0.00,0.00
04-09-2006,17:30:00,3435.55,3483.10,3435.55,3476.85,0,0,0.00,0.00
05-09-2006,17:30:00,3471.40,3488.60,3457.90,3473.75,0,0,0.00,0.00
06-09-2006,17:30:00,3474.40,3490.70,3465.80,3477.25,0,0,0.00,0.00
07-09-2006,17:30:00,3477.15,3478.85,3438.80,3454.55,0,0,0.00,0.00
08-09-2006,17:30:00,3454.65,3477.95,3442.85,3471.45,0,0,0.00,0.00
11-09-2006,17:30:00,3470.35,3486.65,3351.30,3366.15,0,0,0.00,0.00
12-09-2006,17:30:00,3363.30,3395.05,3328.45,3389.90,0,0,0.00,0.00
13-09-2006,17:30:00,3389.85,3470.65,3389.80,3454.55,0,0,0.00,0.00
14-09-2006,17:30:00,3454.60,3484.00,3454.60,3471.60,0,0,0.00,0.00
15-09-2006,17:30:00,3471.65,3487.45,3434.55,3478.60,0,0,0.00,0.00
18-09-2006,17:30:00,3478.65,3506.20,3478.40,3492.75,0,0,0.00,0.00
19-09-2006,17:30:00,3493.50,3514.95,3438.80,3457.35,0,0,0.00,0.00
20-09-2006,17:30:00,3457.85,3509.85,3419.75,3502.80,0,0,0.00,0.00
21-09-2006,17:30:00,3506.70,3556.35,3506.70,3553.05,0,0,0.00,0.00
22-09-2006,17:30:00,3554.05,3562.45,3525.40,3544.05,0,0,0.00,0.00
25-09-2006,17:30:00,3545.10,3568.65,3514.85,3523.45,0,0,0.00,0.00
26-09-2006,17:30:00,3523.70,3576.75,3517.15,3571.75,0,0,0.00,0.00
27-09-2006,17:30:00,3571.75,3603.70,3568.40,3579.30,0,0,0.00,0.00
