0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
26/08/2005,-1,-1,-1,1,1,-1,1,1,42.11,23.19,29.14,26.1,-1,-76.81,90.22,90.28,-0.06,1.89,-1.95,-2.28,0,-0.01,-0.01,0,-0.02,-0.03,-0.05,-0.09,0,-1,99.24,97.22,-0.02,0.38,-102.03,99.46,98.28,0.01,-0.01,0.02,0.04,0.01,0.01,0.03,
29/08/2005,1,1,1,1,1,1,1,1,45.31,13.2,21.61,25.16,0,-86.8,89.82,90.47,-0.65,1.29,-1.93,-1.95,0,-0.03,-0.03,-0.04,-0.03,-0.05,-0.09,-0.12,0,-1,97.38,95.33,-0.02,0.01,-148.68,97.81,96.48,-0.01,0.01,0.05,0.04,-0.02,-0.02,-0.04,
30/08/2005,1,1,1,1,1,1,1,1,47.86,28.51,21.63,24.13,1,-71.49,89.37,90.74,-1.36,0.72,-2.08,-1.93,0,0.02,-0.01,-0.02,-0.02,-0.01,-0.05,-0.11,0,1,99.43,97.75,-0.02,1.31,-109.27,99.97,98.88,0.01,0,0.02,0.04,0.01,0.01,0.03,
31/08/2005,1,1,-1,1,1,1,1,1,44.31,36.3,26,23.08,0,-63.7,88.9,90.93,-2.02,0.17,-2.2,-2.08,0,0.01,0.03,0,-0.01,-0.01,-0.04,-0.07,0,1,100.67,99.16,-0.02,1.16,-74.99,100.81,100.09,0,0,0.01,0.03,0.01,0,0.03,
01/09/2005,-1,-1,1,1,1,1,1,1,37.65,39.69,34.83,27.49,0,-60.31,88.59,90.86,-2.27,-0.34,-1.93,-2.2,0,0,0.01,0.03,0,0,-0.05,-0.07,0,1,101.12,100.07,-0.01,0.96,-39.14,100.87,100.59,0,0.01,0.03,0.03,0.01,0.01,0.03,
02/09/2005,-1,1,1,1,1,1,1,1,32.55,39.66,38.55,33.13,0,-60.34,88.25,90.66,-2.42,-0.8,-1.62,-1.93,0,0,0,0.01,0.03,0,-0.03,-0.06,0,-1,100.64,99.93,-0.01,0.53,-54.44,100.17,100.19,0.01,0.02,0.02,0.03,0,0.01,0.02,
05/09/2005,1,1,1,1,1,1,1,1,38.12,47.09,42.14,38.51,0,-52.91,87.9,90.36,-2.46,-1.17,-1.29,-1.62,0,0.01,0,0.01,0.02,0.04,-0.01,-0.03,0,1,100.57,100.7,0,0.98,-39.35,100.37,100.7,0.02,-0.01,0.02,0.02,0.01,0,0.02,
06/09/2005,1,1,1,1,1,1,1,1,41.1,43.1,43.28,41.32,-1,-56.9,87.74,90.03,-2.29,-1.48,-0.81,-1.29,0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0,1,100.84,101.27,0,0.92,45.12,100.66,101.17,-0.01,0,0.09,0.03,0,0,0,
08/09/2005,1,1,1,1,1,1,1,1,49.34,69.6,53.26,46.23,1,-30.4,87.95,89.8,-1.85,-1.71,-0.14,-0.81,0,0.04,0.04,0.05,0.04,0.05,0.03,0.05,0,1,103.4,104.47,0.01,0.86,46.76,102.71,103.83,0,0,0.04,0.04,0.01,0,0.03,
09/09/2005,1,1,1,1,1,1,1,1,58.17,82.39,65.03,53.86,0,-17.61,88.45,89.75,-1.3,-1.85,0.55,-0.14,1,0.02,0.05,0.06,0.07,0.06,0.06,0.04,0.01,1,103.84,105.56,0.02,0.63,103.69,102.66,104.37,0,0,0.04,0.04,0.02,-0.01,0.04,
12/09/2005,1,1,1,1,1,1,1,1,63.51,86.88,79.62,65.97,0,-13.12,88.88,89.71,-0.83,-1.87,1.04,0.55,0,0.01,0.02,0.06,0.07,0.07,0.07,0.02,0,1,102.97,105.4,0.02,0.5,124.76,101.76,103.81,0,0,0.02,0.04,0.01,0,0.03,
13/09/2005,1,1,1,1,1,1,1,1,72.72,90.01,86.42,77.03,0,-9.99,89.39,89.75,-0.35,-1.76,1.4,1.04,0,0,0.01,0.03,0.06,0.07,0.11,0.01,0,1,102,104.73,0.03,0.33,128.91,101.04,103.15,0,-0.01,0.03,0.05,0,0,0.04,
14/09/2005,1,1,1,1,1,1,1,-1,72.81,96.07,90.98,85.68,0,-3.93,90.09,89.94,0.15,-1.51,1.66,1.4,0,0.02,0.02,0.03,0.04,0.08,0.11,0.04,0.01,1,102.14,105.43,0.03,0.64,156.58,101.5,103.68,-0.01,0,0.03,0.03,0.01,0,0.04,
15/09/2005,1,1,1,1,1,1,1,-1,77.73,97.58,94.55,90.65,0,-2.42,91.07,90.32,0.75,-1.18,1.93,1.66,0,0.01,0.03,0.03,0.04,0.06,0.11,0.06,0,1,102.18,105.54,0.03,0.77,170.77,101.53,103.62,0,0,0.02,0.03,0.01,0.01,0.03,
16/09/2005,1,1,1,1,1,1,1,-1,82.94,95.72,96.46,94,-1,-4.28,92.12,90.77,1.35,-0.76,2.11,1.93,0,0.02,0.04,0.05,0.06,0.06,0.13,0.08,0,1,103.38,106.79,0.03,0.73,186.31,102.42,104.63,0,0,0.04,0.03,0.03,0.02,0.03,
19/09/2005,1,1,1,1,1,1,1,-1,97.39,96.55,96.62,95.87,0,-3.45,93.24,91.19,2.04,-0.26,2.3,2.11,0,0.02,0.04,0.05,0.07,0.08,0.15,0.11,0,1,103.6,107.05,0.03,0.7,184.13,102.42,104.8,0,-0.01,0.03,0.03,0.02,0.02,0.04,
20/09/2005,1,-1,-1,-1,-1,1,1,-1,97.74,94.8,95.69,96.25,0,-5.2,94.73,91.72,3.01,0.33,2.68,2.3,0,0.05,0.07,0.09,0.1,0.12,0.2,0.18,0.01,1,106.09,110.16,0.04,0.71,196.3,104.41,107.53,-0.01,-0.01,0.08,0.04,0,0,-0.02,
21/09/2005,1,-1,-1,-1,1,1,-1,-1,93.05,89.5,93.62,95.31,0,-10.5,96.17,92.17,4,0.98,3.02,2.68,0,-0.01,0.04,0.06,0.08,0.09,0.18,0.2,-0.01,-1,103.19,107.27,0.04,0.15,166.08,101.7,104.78,-0.01,-0.01,0.06,0.05,0.03,0,0.04,
22/09/2005,1,1,1,1,1,1,-1,-1,90.37,86.44,90.25,93.18,0,-13.56,97.51,92.65,4.86,1.66,3.2,3.02,0,-0.01,-0.02,0.03,0.05,0.07,0.13,0.17,-0.01,-1,101.14,105.31,0.04,0.32,144,100.25,102.95,-0.01,-0.01,0.03,0.05,0.02,0.02,0.05,
23/09/2005,1,1,1,1,1,1,-1,-1,92.53,87.4,87.78,90.55,0,-12.6,98.82,93.14,5.68,2.39,3.29,3.2,0,0,0,-0.01,0.03,0.05,0.12,0.19,0,1,100.38,104.4,0.04,0.3,116.7,100.04,102.19,-0.01,0,0.06,0.05,-0.04,-0.02,-0.07,
26/09/2005,1,1,1,1,1,1,-1,-1,92.39,88.63,87.49,88.51,1,-11.37,99.89,93.62,6.27,3.12,3.15,3.29,0,0,0,0,-0.01,0.04,0.12,0.2,0,1,99.89,103.52,0.04,0.89,119.42,100.06,101.58,0,-0.04,0.02,0.05,0.01,0.01,0.04,
27/09/2005,1,1,1,1,1,0,-1,-1,93,97.11,91.05,88.77,0,-2.89,101.05,94.26,6.79,3.86,2.93,3.15,0,0.03,0.03,0.03,0.02,0.01,0.14,0.26,0.01,1,102.13,104.78,0.03,0.47,108.76,101.77,103.02,-0.04,0.01,0.07,0.05,-0.02,-0.02,-0.05,
28/09/2005,1,-1,1,-1,-1,-1,-1,-1,92.32,97.69,94.48,91,0,-2.31,102.31,95.02,7.3,4.59,2.71,2.93,0,0.02,0.04,0.04,0.05,0.04,0.14,0.26,0.01,1,102.87,105.03,0.02,0.98,127.33,102.07,103.41,0.01,-0.01,0.02,0.04,0.06,0.03,0.04,
29/09/2005,1,1,-1,-1,-1,-1,-1,-1,91.29,94.91,96.57,94.03,-1,-5.09,103.53,95.84,7.69,5.29,2.39,2.71,0,0,0.01,0.04,0.04,0.05,0.12,0.24,-0.01,-1,101.89,103.76,0.02,0.27,112.93,101.06,102.43,-0.01,0,0.03,0.04,-0.02,-0.02,-0.05,
30/09/2005,-1,-1,-1,-1,-1,-1,-1,-1,91.24,87.77,93.46,94.83,0,-12.23,104.66,96.64,8.02,5.96,2.06,2.39,0,0,0,0.02,0.04,0.05,0.1,0.24,0,1,101.42,103.24,0.02,0.65,111.73,100.74,102.12,0,0,0.04,0.04,0.02,0.02,0.04,
03/10/2005,-1,-1,-1,-1,-1,-1,-1,-1,84.7,79.04,87.24,92.42,0,-20.96,105.57,97.4,8.17,6.53,1.64,2.06,0,-0.01,-0.01,-0.01,0.01,0.03,0.07,0.23,0,-1,99.44,101.16,0.02,0.47,95.48,99.34,100.39,0,0,0.04,0.04,0.05,0.04,0.04,
04/10/2005,-1,-1,-1,-1,-1,-1,-1,-1,80.99,72.68,79.83,86.84,0,-27.32,106.24,98.16,8.08,6.99,1.1,1.64,0,-0.01,-0.02,-0.01,-0.02,0,0.01,0.22,0,-1,98.93,100.5,0.02,0.29,72.87,99.19,99.76,0,0,0.03,0.03,-0.02,-0.01,-0.03,
05/10/2005,-1,-1,-1,-1,-1,-1,-1,-1,62.62,39.9,63.87,76.98,0,-60.1,106.34,98.82,7.52,7.28,0.24,1.1,0,-0.05,-0.05,-0.07,-0.06,-0.06,-0.02,0.15,-0.01,-1,95.38,95.92,0.01,0.19,31.32,96.31,95.73,0,0,0.07,0.04,-0.02,-0.02,-0.05,
06/10/2005,-1,-1,-1,1,-1,-1,-1,-1,46.51,2.86,38.48,60.73,0,-97.14,105.62,99.22,6.4,7.36,-0.96,0.24,-1,-0.05,-0.09,-0.1,-0.11,-0.11,-0.07,0.06,-0.01,-1,92.73,91.82,-0.01,0.04,-46.16,94.54,92.5,0,0,0.06,0.05,-0.08,-0.08,-0.08,
07/10/2005,1,1,1,-1,-1,-1,-1,-1,41.07,9.38,17.38,39.91,0,-90.62,104.91,99.56,5.36,7.26,-1.9,-0.96,0,-0.01,-0.06,-0.1,-0.11,-0.12,-0.08,0.03,-0.01,-1,94.28,91.74,-0.03,0.36,-84.37,96.37,93.24,0,0,0.04,0.05,-0.05,-0.03,-0.08,
10/10/2005,1,1,-1,-1,-1,-1,-1,-1,27.17,10.96,7.73,21.2,1,-89.04,104.28,99.89,4.39,6.99,-2.6,-1.9,0,0,-0.01,-0.05,-0.1,-0.1,-0.08,0.03,0.01,1,96.68,92.71,-0.04,0.93,-69.46,98.47,94.91,0,0.01,0.06,0.05,0.04,0.04,0.08,
11/10/2005,-1,-1,-1,-1,-1,-1,-1,-1,33.52,18.58,12.97,12.69,0,-81.42,103.74,100.29,3.45,6.56,-3.12,-2.6,0,0.01,0.02,0.01,-0.04,-0.09,-0.09,0.04,0.01,1,99.86,94.81,-0.05,0.45,-93.84,100.49,97.28,0.01,0,0.03,0.05,0,-0.01,-0.03,
13/10/2005,-1,-1,-1,-1,-1,-1,-1,1,30.68,8.35,12.63,11.11,-1,-91.65,102.97,100.58,2.4,5.98,-3.58,-3.12,0,-0.02,-0.01,-0.01,-0.02,-0.06,-0.12,0,-0.01,-1,98.8,93.75,-0.05,0.38,-102.32,98.92,96.28,0,0.05,0.06,0.05,0,-0.01,0.03,
14/10/2005,-1,-1,-1,-1,-1,1,-1,1,25.49,3.56,10.17,11.92,0,-96.44,101.7,100.7,1,5.2,-4.2,-3.58,0,-0.04,-0.06,-0.05,-0.04,-0.05,-0.15,-0.05,-0.02,-1,96.18,91.82,-0.05,0.51,-133.23,96.83,94.45,0.05,0.02,0.09,0.06,-0.01,-0.02,-0.07,
17/10/2005,-1,-1,-1,-1,1,-1,-1,1,23.68,4.05,5.32,9.37,0,-95.95,100.2,100.67,-0.47,4.24,-4.71,-4.2,0,-0.01,-0.05,-0.07,-0.06,-0.06,-0.17,-0.08,-0.01,-1,96.14,92.44,-0.04,0.44,-158.75,97.31,94.99,0.02,0.01,0.04,0.06,-0.02,-0.02,-0.06,
18/10/2005,1,1,1,1,1,1,1,1,14.98,4.23,3.95,6.48,1,-95.77,98.65,100.55,-1.9,3.13,-5.03,-4.71,0,-0.01,-0.02,-0.06,-0.08,-0.07,-0.16,-0.11,-0.01,-1,96.72,93.43,-0.04,0.57,-143.44,98.11,95.76,0.01,0,0.04,0.05,0.02,0.02,0.04,
19/10/2005,-1,-1,1,0,1,1,1,1,9.98,12.4,6.89,5.39,0,-87.6,97.07,100.42,-3.35,1.92,-5.27,-5.03,0,0,-0.01,-0.02,-0.05,-0.08,-0.16,-0.15,0.01,1,98.47,95.27,-0.03,0.31,-133.38,99.34,97.1,0,0.01,0.05,0.05,-0.03,-0.02,-0.04,
20/10/2005,1,1,1,1,1,-1,1,1,9.95,11.9,9.51,6.78,0,-88.1,95.61,100.27,-4.66,0.69,-5.35,-5.27,0,0,0,-0.01,-0.02,-0.05,-0.12,-0.14,-0.01,-1,99.47,96.34,-0.03,0.78,-101.24,99.76,97.85,0.01,0,0.06,0.05,0.04,0.04,0.09,
21/10/2005,-1,-1,-1,1,-1,-1,-1,1,15.42,19.22,14.51,10.3,0,-80.78,94.34,100.12,-5.78,-0.55,-5.24,-5.35,0,0.02,0.02,0.02,0.01,0,-0.05,-0.12,0.01,1,101.39,98.75,-0.03,0.76,-90.73,101.22,100.07,0,0,0.03,0.04,-0.02,-0.01,-0.07,
24/10/2005,1,1,1,-1,-1,1,1,1,15.18,14.19,15.11,13.04,-1,-85.81,93.36,99.87,-6.51,-1.76,-4.75,-5.24,0,-0.02,0,0,0,-0.01,-0.06,-0.13,-0.01,-1,99.7,97.61,-0.02,0.51,-81.27,99.56,98.85,0,-0.01,0.05,0.05,0.01,-0.01,0.04,
25/10/2005,1,1,-1,-1,-1,-1,-1,1,19.75,27.95,20.46,16.69,1,-72.05,92.9,99.58,-6.68,-2.88,-3.8,-4.75,0,0.01,-0.01,0.01,0.01,0.01,-0.05,-0.12,0,1,100.69,99.4,-0.01,0.26,-93.56,100.51,100.33,-0.01,0,0.08,0.05,-0.03,-0.02,-0.04,
26/10/2005,-1,-1,-1,-1,-1,-1,1,1,28.97,45.1,29.08,21.55,0,-54.9,92.61,99.27,-6.66,-3.89,-2.77,-3.8,0,0.01,0.03,0.01,0.03,0.03,-0.05,-0.13,0.01,1,101.52,101.3,0,0.73,-59.2,101.18,101.55,0,0,0.03,0.05,0,-0.01,0.02,
27/10/2005,1,1,1,1,1,1,1,1,27.54,13.52,28.86,26.13,-1,-86.48,91.83,98.55,-6.72,-4.75,-1.97,-2.77,0,-0.06,-0.05,-0.04,-0.05,-0.03,-0.09,-0.2,-0.01,-1,96.02,96.04,0,0.04,-93.32,96.54,96.25,0,0,0.07,0.05,-0.01,-0.02,-0.03,
28/10/2005,1,1,1,1,1,1,1,1,32.15,19.65,26.09,28.01,0,-80.35,91.03,97.92,-6.89,-5.46,-1.43,-1.97,0,0.01,-0.05,-0.04,-0.02,-0.04,-0.04,-0.19,0.01,1,97.97,97.57,0,0.58,-99.22,98.61,97.88,0,0,0.04,0.05,-0.02,-0.02,-0.04,
