open,high,low,clos,volm,sto,will,prate,bvol,sma1,sma2,wma1,wma2,std,ema1,ema2,ycc,yoo,yoc
583.50,	591.50,	579.50,	585.85,	9423750.00,	79.40,	-20.60,	-0.00450297,	425160750.00,	466.52,	525.44,	584.02,	583.98,	55.56,	584.73,	575.19,	1,	-1,	1
582.50,	586.75,	578.00,	580.85,	4381000.00,	68.14,	-31.86,	-0.00449038,	420779750.00,	465.99,	526.14,	582.12,	585.07,	63.79,	585.79,	576.45,	-1,	-1,	-1
582.22,	585.65,	577.00,	578.60,	3741000.00,	63.08,	-36.92,	-0.00008641,	417038750.00,	465.47,	526.06,	581.46,	585.52,	67.58,	584.91,	579.17,	-1,	-1,	-1
581.00,	584.60,	571.50,	573.22,	7192250.00,	50.97,	-49.03,	-0.01508591,	409846500.00,	465.46,	524.94,	582.37,	584.23,	82.56,	583.65,	581.49,	-1,	-1,	-1
574.25,	589.30,	573.50,	587.70,	9048500.00,	83.57,	-16.43,	0.00315780,	418895000.00,	463.70,	523.47,	581.06,	582.92,	85.41,	582.85,	583.03,	1,	-1,	1
592.47,	598.47,	588.40,	595.65,	11460000.00,	101.46,	1.46,	0.02547990,	430355000.00,	464.07,	523.88,	579.55,	582.75,	80.86,	581.85,	584.06,	1,	1,	1
597.95,	609.45,	597.50,	607.30,	9014750.00,	118.44,	18.44,	0.04960249,	439369750.00,	467.03,	524.60,	581.45,	581.94,	85.85,	581.84,	584.88,	1,	1,	1
605.28,	611.90,	601.08,	609.00,	6228000.00,	98.81,	-1.19,	0.06241932,	445597750.00,	472.77,	526.98,	587.03,	582.73,	79.25,	583.78,	584.91,	1,	1,	1
607.20,	611.50,	603.25,	604.97,	6034750.00,	82.85,	-17.15,	0.02938574,	439563000.00,	479.93,	530.02,	597.21,	585.00,	68.26,	585.81,	585.07,	-1,	1,	-1
603.00,	608.00,	594.00,	601.53,	9509750.00,	74.33,	-25.67,	0.00987157,	430053250.00,	483.38,	532.31,	603.17,	587.00,	62.82,	587.05,	585.82,	-1,	-1,	-1
606.00,	610.45,	599.22,	602.40,	8933250.00,	76.49,	-23.51,	-0.00806850,	438986500.00,	484.56,	533.88,	606.46,	588.52,	57.29,	589.23,	585.94,	1,	1,	-1
604.33,	605.63,	599.05,	600.63,	1800250.00,	72.10,	-27.90,	-0.01374384,	437186250.00,	483.58,	536.04,	605.31,	591.37,	56.53,	592.72,	586.74,	-1,	-1,	-1
597.60,	600.47,	595.13,	596.78,	3746500.00,	62.57,	-37.43,	-0.01353786,	433439750.00,	481.91,	538.24,	602.82,	595.02,	59.27,	598.20,	588.44,	-1,	-1,	-1
592.30,	596.50,	586.85,	588.30,	6655750.00,	41.58,	-58.42,	-0.02199392,	426784000.00,	480.27,	540.60,	600.91,	600.03,	59.78,	601.86,	589.88,	-1,	-1,	-1
594.22,	614.40,	594.22,	612.53,	9714000.00,	101.56,	1.56,	0.01681607,	436498000.00,	477.62,	540.66,	598.68,	602.22,	56.56,	603.32,	590.62,	1,	1,	1
607.63,	623.75,	607.63,	620.08,	6081500.00,	113.24,	13.24,	0.03238266,	442579500.00,	479.65,	542.34,	598.59,	603.69,	51.89,	603.40,	592.84,	1,	1,	1
621.00,	621.00,	610.75,	614.10,	4846250.00,	81.53,	-18.47,	0.02902242,	437733250.00,	483.54,	543.62,	601.06,	603.38,	48.38,	602.84,	596.07,	-1,	1,	-1
614.70,	633.65,	611.13,	632.35,	15229000.00,	116.46,	16.46,	0.07487676,	452962250.00,	487.00,	544.13,	605.72,	602.74,	49.24,	602.62,	600.42,	1,	-1,	1
632.42,	649.53,	630.25,	643.17,	10719750.00,	115.83,	15.83,	0.05002204,	463682000.00,	495.81,	546.87,	617.86,	603.69,	51.47,	604.30,	603.93,	1,	1,	1
642.40,	645.00,	636.10,	643.58,	6945750.00,	90.51,	-9.49,	0.03789834,	470627750.00,	501.94,	551.03,	624.30,	606.25,	53.87,	606.94,	606.72,	1,	1,	1
643.92,	657.92,	640.55,	653.58,	8897500.00,	106.46,	6.46,	0.06428920,	479525250.00,	506.64,	555.15,	629.75,	609.42,	54.27,	610.52,	608.01,	1,	1,	1
657.45,	658.50,	643.55,	646.15,	7503000.00,	83.44,	-16.56,	0.02182336,	472022250.00,	514.54,	560.45,	640.88,	614.08,	50.53,	616.36,	609.24,	-1,	1,	-1
646.08,	647.20,	624.13,	630.47,	10986000.00,	60.88,	-39.12,	-0.01974595,	461036250.00,	517.30,	565.38,	645.94,	620.23,	47.92,	625.17,	610.99,	-1,	-1,	-1
632.45,	636.75,	624.05,	632.22,	9671750.00,	63.32,	-36.68,	-0.01765126,	470708000.00,	514.76,	569.60,	645.12,	628.44,	46.04,	630.36,	613.12,	1,	-1,	-1
631.17,	646.65,	628.63,	643.33,	8574500.00,	78.83,	-21.17,	-0.01568285,	479282500.00,	512.48,	571.57,	643.45,	632.57,	44.03,	633.73,	615.56,	1,	-1,	1
646.90,	647.00,	641.50,	643.90,	3322000.00,	79.62,	-20.38,	-0.00348216,	482604500.00,	510.43,	573.89,	638.28,	635.93,	49.46,	639.30,	618.93,	1,	1,	-1
645.92,	647.50,	636.35,	640.28,	4972750.00,	74.57,	-25.43,	0.01555982,	477631750.00,	509.98,	576.88,	635.64,	640.96,	52.73,	642.53,	623.41,	-1,	-1,	-1
596.95,	643.00,	596.95,	634.05,	5061250.00,	65.88,	-34.12,	0.00289456,	472570500.00,	511.95,	577.67,	639.05,	642.69,	59.98,	642.87,	629.78,	-1,	-1,	1
634.97,	641.83,	632.50,	634.53,	5745750.00,	62.71,	-37.29,	-0.01367883,	478316250.00,	512.31,	576.76,	641.51,	642.13,	65.19,	642.23,	633.47,	1,	1,	-1
632.50,	636.95,	629.00,	631.60,	3719250.00,	56.30,	-43.70,	-0.01910235,	474597000.00,	510.55,	575.85,	639.42,	641.34,	68.43,	639.29,	636.00,	-1,	-1,	-1
629.50,	635.40,	620.05,	632.03,	5957750.00,	56.99,	-43.01,	-0.01288499,	480554750.00,	508.09,	573.65,	636.03,	638.23,	63.36,	636.55,	639.51,	1,	-1,	1
635.75,	641.95,	632.55,	640.15,	4707250.00,	70.19,	-29.81,	0.00962069,	485262000.00,	506.44,	572.24,	633.37,	636.25,	45.73,	637.06,	640.97,	1,	1,	1
641.08,	648.00,	638.45,	642.42,	7029500.00,	73.87,	-26.13,	0.01243440,	492291500.00,	507.66,	573.21,	633.96,	637.50,	24.84,	638.67,	640.82,	1,	1,	1
644.75,	646.25,	637.55,	638.97,	5162250.00,	68.27,	-31.73,	0.01166878,	487129250.00,	509.24,	574.23,	635.10,	638.66,	15.06,	638.23,	640.40,	-1,	1,	-1
640.00,	640.00,	630.78,	633.28,	3050000.00,	59.03,	-40.97,	0.00197775,	484079250.00,	510.71,	573.79,	637.57,	637.61,	17.07,	636.75,	638.33,	-1,	-1,	-1
633.50,	636.20,	626.55,	628.63,	3494750.00,	51.47,	-48.53,	-0.01799578,	480584500.00,	510.96,	572.73,	639.56,	636.16,	27.22,	635.38,	636.65,	-1,	-1,	-1
622.50,	637.25,	622.35,	628.00,	7303250.00,	60.82,	-39.18,	-0.02244637,	473281250.00,	508.66,	571.57,	637.51,	635.08,	50.25,	635.02,	637.09,	-1,	-1,	1
631.40,	634.00,	625.15,	627.00,	4073750.00,	58.86,	-41.14,	-0.01873327,	469207500.00,	505.78,	570.96,	633.56,	635.03,	52.70,	634.80,	637.70,	-1,	1,	-1
629.00,	630.80,	620.83,	621.97,	5320500.00,	49.01,	-50.99,	-0.01785940,	463887000.00,	503.38,	570.21,	629.92,	634.73,	50.87,	635.10,	636.68,	-1,	-1,	-1
630.25,	640.90,	628.05,	637.08,	6145750.00,	78.61,	-21.39,	0.01344193,	470032750.00,	501.12,	569.25,	627.15,	634.70,	51.55,	635.27,	635.01,	1,	1,	1
637.50,	644.45,	634.13,	636.35,	4760250.00,	77.18,	-22.82,	0.01329618,	465272500.00,	502.81,	569.75,	627.72,	634.96,	48.08,	634.50,	634.07,	-1,	1,	-1
639.95,	653.08,	637.90,	645.50,	13041500.00,	95.10,	-4.90,	0.02950558,	478314000.00,	504.48,	569.37,	629.06,	633.64,	50.90,	632.55,	633.99,	1,	1,	1
647.55,	654.50,	639.50,	644.85,	10483750.00,	75.08,	-24.92,	0.03678634,	467830250.00,	508.18,	569.68,	632.73,	632.12,	57.15,	631.27,	634.26,	-1,	1,	-1
646.50,	657.20,	645.50,	652.70,	10469000.00,	94.78,	-5.22,	0.02451811,	478299250.00,	512.76,	570.27,	639.79,	631.34,	58.76,	631.11,	634.96,	1,	-1,	1
657.00,	657.40,	636.50,	639.30,	8044000.00,	51.82,	-48.18,	0.00463581,	470255250.00,	515.88,	572.21,	643.12,	632.12,	59.90,	632.66,	636.01,	-1,	1,	-1
636.50,	637.97,	616.05,	623.38,	9260500.00,	6.97,	-93.03,	-0.03426801,	460994750.00,	516.47,	573.27,	645.97,	633.70,	62.97,	634.26,	635.59,	-1,	-1,	-1
616.00,	632.95,	591.50,	603.90,	13333000.00,	-29.38,	-129.38,	-0.06350314,	447661750.00,	512.05,	572.81,	642.84,	635.03,	64.21,	635.63,	634.10,	-1,	-1,	-1
611.70,	623.42,	602.63,	621.75,	7985000.00,	45.90,	-54.10,	-0.04741842,	455646750.00,	503.86,	570.50,	635.62,	635.75,	67.34,	637.40,	632.27,	1,	-1,	1
625.00,	637.50,	621.33,	632.28,	5912750.00,	61.88,	-38.12,	-0.01098076,	461559500.00,	497.67,	570.48,	624.66,	637.73,	68.64,	637.55,	631.64,	1,	1,	1
637.50,	637.50,	624.15,	629.53,	4986250.00,	57.71,	-42.29,	0.00986557,	456573250.00,	496.26,	570.00,	618.74,	637.01,	63.50,	637.56,	632.07,	-1,	1,	-1
631.00,	652.20,	624.10,	648.00,	8933500.00,	85.74,	-14.26,	0.07302534,	465506750.00,	497.49,	569.32,	618.74,	636.26,	57.62,	635.48,	632.68,	1,	-1,	1
647.50,	649.45,	617.55,	629.83,	12433750.00,	58.16,	-41.84,	0.01299558,	453073000.00,	506.31,	569.57,	630.18,	634.20,	51.16,	633.53,	634.10,	-1,	1,	-1
638.00,	639.75,	618.30,	626.25,	9940250.00,	52.73,	-47.27,	-0.00953691,	443132750.00,	507.93,	568.07,	634.51,	631.64,	51.28,	628.52,	635.94,	-1,	-1,	-1
627.00,	635.00,	624.10,	631.78,	5898750.00,	61.12,	-38.88,	0.00357409,	449031500.00,	506.72,	565.42,	634.40,	627.08,	65.69,	624.64,	635.82,	1,	-1,	1
632.00,	638.83,	629.17,	636.55,	4183000.00,	68.36,	-31.64,	-0.01766975,	453214500.00,	507.17,	564.67,	635.83,	624.96,	78.41,	624.43,	635.59,	1,	1,	1
636.63,	641.75,	633.15,	639.15,	4570250.00,	72.31,	-27.69,	0.01479764,	457784750.00,	504.88,	565.99,	630.19,	626.12,	84.05,	629.58,	634.13,	1,	1,	1
641.50,	649.75,	641.50,	646.83,	6634250.00,	83.96,	-16.04,	0.03286228,	464419000.00,	506.75,	569.51,	631.88,	631.58,	84.62,	633.29,	632.41,	1,	1,	1
649.00,	651.75,	635.55,	637.10,	6915250.00,	69.20,	-30.80,	0.00842065,	457503750.00,	510.86,	572.02,	636.87,	634.35,	76.93,	634.91,	629.53,	-1,	1,	-1
645.78,	647.50,	638.45,	640.28,	3469250.00,	74.02,	-25.98,	0.00585971,	460973000.00,	511.93,	572.50,	639.57,	635.08,	71.17,	636.35,	627.74,	1,	-1,	-1
640.58,	647.22,	640.25,	644.72,	2394750.00,	87.68,	-12.32,	0.00871470,	463367750.00,	512.67,	573.58,	641.07,	636.58,	65.81,	634.43,	628.48,	1,	-1,	1
646.58,	650.20,	642.50,	646.22,	3762750.00,	90.15,	-9.85,	-0.00094306,	467130500.00,	513.79,	573.25,	642.35,	634.67,	58.32,	635.18,	632.74,	1,	1,	-1
647.00,	655.00,	641.78,	644.70,	8126500.00,	84.87,	-15.13,	0.01192905,	459004000.00,	513.66,	574.89,	640.94,	636.47,	49.13,	638.01,	635.48,	-1,	1,	-1
644.17,	659.50,	643.10,	647.70,	10688750.00,	80.51,	-19.49,	0.01158868,	469692750.00,	515.18,	576.73,	643.45,	639.24,	39.89,	640.41,	636.56,	1,	-1,	1
645.00,	647.50,	638.00,	643.55,	5882000.00,	61.98,	-38.02,	-0.00181474,	463810750.00,	516.67,	578.33,	645.57,	641.33,	40.52,	642.14,	638.04,	-1,	1,	-1
643.92,	649.00,	638.08,	643.03,	5285750.00,	60.74,	-39.26,	-0.00493640,	458525000.00,	516.43,	579.02,	645.72,	642.60,	41.21,	643.19,	636.94,	-1,	-1,	-1
640.00,	649.85,	636.28,	639.60,	9145500.00,	52.56,	-47.44,	-0.00791066,	449379500.00,	515.80,	579.41,	645.07,	643.44,	42.73,	642.63,	637.90,	-1,	-1,	-1
640.05,	654.00,	637.00,	651.72,	8341750.00,	81.12,	-18.88,	0.00620658,	457721250.00,	514.78,	578.69,	644.36,	642.67,	43.80,	643.42,	639.88,	1,	1,	1
655.00,	673.25,	651.50,	671.55,	11602750.00,	134.04,	34.04,	0.04350866,	469324000.00,	515.58,	580.15,	643.72,	644.19,	42.87,	644.91,	641.77,	1,	1,	1
675.00,	687.50,	675.00,	683.97,	7403500.00,	124.32,	24.32,	0.06366733,	476727500.00,	521.18,	583.28,	647.99,	646.07,	40.26,	646.64,	643.68,	1,	1,	1
683.50,	685.80,	675.55,	677.05,	4741500.00,	80.77,	-19.23,	0.05855222,	471986000.00,	529.37,	587.20,	656.25,	648.09,	36.76,	648.83,	645.73,	-1,	1,	-1
679.00,	684.50,	675.05,	679.17,	4957250.00,	83.97,	-16.03,	0.04211932,	476943250.00,	536.86,	590.29,	667.91,	650.27,	34.12,	651.38,	646.66,	1,	-1,	1
680.50,	694.45,	680.00,	685.20,	10386250.00,	95.57,	-4.43,	0.02032611,	487329500.00,	542.35,	593.73,	677.37,	653.40,	29.77,	654.05,	649.05,	1,	1,	1
698.50,	735.00,	688.00,	691.85,	14130500.00,	95.53,	-4.47,	0.01152097,	501460000.00,	545.08,	597.48,	681.14,	656.79,	22.68,	658.35,	651.73,	1,	1,	-1
693.00,	695.00,	686.10,	689.58,	4511500.00,	53.99,	-46.01,	0.01850676,	496948500.00,	546.65,	602.31,	681.52,	661.97,	21.99,	664.32,	654.24,	-1,	-1,	-1
686.25,	692.25,	681.08,	682.20,	4233750.00,	46.52,	-53.48,	0.00446133,	492714750.00,	549.16,	606.97,	685.10,	668.06,	25.42,	672.27,	656.72,	-1,	-1,	-1
683.97,	687.45,	680.20,	685.25,	4763500.00,	49.60,	-50.40,	0.00007297,	497478250.00,	549.77,	611.23,	687.61,	675.44,	39.13,	679.17,	659.53,	1,	-1,	1
688.45,	692.45,	681.50,	684.97,	4320000.00,	49.32,	-50.68,	-0.00994435,	493158250.00,	549.78,	614.58,	688.19,	681.25,	60.68,	682.76,	662.41,	-1,	1,	-1
692.20,	698.50,	687.55,	692.70,	3852750.00,	57.15,	-42.85,	0.00452449,	497011000.00,	548.40,	615.92,	685.88,	683.64,	69.90,	683.27,	666.24,	1,	1,	1
690.25,	694.30,	681.75,	685.63,	4598250.00,	49.99,	-50.01,	0.00502785,	492412750.00,	549.02,	616.80,	685.16,	684.03,	71.11,	685.08,	671.03,	-1,	-1,	-1
686.63,	693.85,	684.75,	692.72,	3045500.00,	57.17,	-42.83,	0.01090113,	495458250.00,	549.71,	617.65,	686.82,	685.72,	64.94,	686.86,	676.82,	1,	-1,	1
695.00,	699.35,	688.00,	690.58,	4154250.00,	54.67,	-45.33,	0.00819014,	491304000.00,	551.20,	619.01,	688.43,	687.41,	59.06,	687.99,	681.92,	-1,	1,	-1
691.00,	696.67,	689.00,	695.33,	2905000.00,	52.49,	-47.51,	0.00379674,	494209000.00,	552.33,	619.55,	690.38,	688.04,	56.63,	687.45,	684.46,	1,	-1,	1
696.75,	707.10,	692.50,	697.17,	8249250.00,	36.95,	-63.05,	0.01683124,	502458250.00,	552.85,	619.90,	690.10,	687.59,	56.47,	687.15,	685.17,	1,	1,	1
695.45,	702.00,	692.38,	698.83,	4993250.00,	39.67,	-60.33,	0.00882030,	507451500.00,	555.16,	620.65,	693.30,	687.74,	45.82,	688.62,	686.76,	1,	-1,	1
699.50,	702.25,	693.35,	699.92,	4586500.00,	41.48,	-58.52,	0.01352486,	512038000.00,	556.38,	622.32,	694.53,	689.59,	34.75,	690.26,	688.48,	1,	1,	1
700.50,	706.40,	693.70,	696.90,	6464750.00,	30.73,	-69.27,	0.00225792,	505573250.00,	558.25,	623.79,	697.26,	691.17,	19.73,	692.22,	689.54,	-1,	1,	-1
690.13,	694.42,	672.20,	681.03,	4853250.00,	1.51,	-98.49,	-0.02315074,	500720000.00,	558.56,	624.98,	698.19,	692.97,	1.27,	692.79,	689.52,	-1,	-1,	-1
677.50,	693.35,	673.25,	684.85,	6003500.00,	36.25,	-63.75,	-0.02000487,	506723500.00,	555.34,	623.81,	696.19,	692.82,	3.19,	693.72,	689.20,	1,	-1,	1
680.00,	697.05,	678.50,	692.65,	5108250.00,	58.60,	-41.40,	-0.01038690,	511831750.00,	552.54,	623.73,	692.86,	694.04,	2.30,	693.94,	690.10,	1,	1,	1
699.00,	708.70,	697.00,	706.85,	7307250.00,	99.28,	-0.72,	0.01427751,	519139000.00,	551.09,	623.73,	689.18,	694.09,	11.79,	694.67,	691.09,	1,	1,	1
709.97,	717.38,	708.15,	712.08,	7532250.00,	109.26,	9.26,	0.04559271,	526671250.00,	553.08,	625.35,	688.30,	695.10,	23.89,	695.42,	692.62,	1,	1,	1
713.97,	721.72,	707.55,	709.40,	8787000.00,	82.34,	-17.66,	0.03584727,	517884250.00,	559.29,	627.03,	695.68,	695.64,	24.83,	695.93,	693.37,	-1,	1,	-1
709.90,	714.47,	702.00,	704.22,	4663000.00,	64.66,	-35.34,	0.01670396,	513221250.00,	564.20,	628.25,	703.26,	696.01,	28.10,	695.95,	695.02,	-1,	-1,	-1
702.50,	712.97,	702.50,	706.10,	5917250.00,	68.46,	-31.54,	-0.00106105,	519138500.00,	566.51,	628.79,	708.51,	696.09,	22.08,	695.35,	695.86,	1,	-1,	1
713.20,	725.92,	704.05,	711.75,	19512000.00,	79.87,	-20.13,	-0.00046343,	538650500.00,	566.36,	629.41,	708.78,	696.10,	18.16,	695.32,	697.03,	1,	1,	-1
715.00,	719.00,	691.53,	709.90,	24763750.00,	70.18,	-29.82,	0.00070482,	513886750.00,	566.29,	630.89,	707.55,	697.06,	16.42,	699.20,	697.88,	-1,	1,	-1
706.03,	712.95,	701.78,	706.50,	11471500.00,	63.85,	-36.15,	0.00323762,	502415250.00,	566.39,	633.78,	707.18,	701.46,	15.65,	703.94,	698.40,	-1,	-1,	1
675.00,	694.95,	675.00,	680.38,	20663000.00,	15.23,	-84.77,	-0.03642544,	481752250.00,	566.85,	635.94,	708.59,	705.48,	21.74,	707.65,	698.61,	-1,	-1,	1
675.00,	688.40,	660.88,	685.35,	17388000.00,	24.48,	-75.52,	-0.03709168,	499140250.00,	561.71,	634.72,	705.62,	707.36,	33.27,	707.25,	697.87,	1,	0,	1
681.35,	686.80,	652.67,	657.70,	15710750.00,	-4.89,	-104.89,	-0.07353148,	483429500.00,	556.43,	632.57,	699.10,	706.29,	49.25,	705.07,	697.59,	-1,	1,	-1
650.00,	650.00,	625.08,	631.83,	17629000.00,	-28.45,	-128.45,	-0.10569002,	465800500.00,	545.99,	627.13,	687.53,	702.74,	62.63,	701.20,	698.87,	-1,	-1,	-1
674.50,	674.50,	630.05,	650.10,	14749500.00,	24.81,	-75.19,	-0.04450454,	480550000.00,	531.05,	619.37,	670.00,	697.77,	71.84,	696.37,	699.38,	1,	1,	-1
655.25,	663.50,	629.55,	645.28,	15472250.00,	20.03,	-79.97,	-0.05846648,	465077750.00,	525.00,	613.96,	660.95,	693.09,	72.63,	691.35,	699.25,	-1,	-1,	-1
649.00,	669.95,	643.30,	667.97,	15027750.00,	42.53,	-57.47,	0.01561502,	480105500.00,	516.98,	607.88,	646.91,	686.85,	68.20,	683.61,	696.67,	1,	-1,	1
671.00,	672.00,	650.40,	657.40,	9546000.00,	32.05,	-67.95,	0.04046975,	470559500.00,	519.04,	603.50,	645.10,	679.18,	66.88,	675.43,	693.28,	-1,	1,	-1
657.50,	665.00,	650.10,	654.88,	9709500.00,	29.55,	-70.45,	0.00735271,	460850000.00,	524.15,	598.25,	653.60,	670.67,	57.45,	665.72,	689.35,	-1,	-1,	-1
657.47,	664.50,	652.67,	661.75,	7560500.00,	36.36,	-63.64,	0.02552380,	468410500.00,	525.11,	593.09,	655.73,	661.80,	55.31,	659.57,	685.63,	1,	-1,	1
642.60,	650.00,	632.83,	637.60,	11058500.00,	12.42,	-87.58,	-0.04546611,	457352000.00,	528.40,	591.23,	661.26,	657.54,	56.03,	652.88,	681.42,	-1,	-1,	-1
640.95,	649.55,	634.35,	637.67,	9810500.00,	12.49,	-87.51,	-0.03001217,	467162500.00,	522.33,	586.45,	654.78,	651.04,	53.50,	649.11,	675.01,	1,	-1,	-1
637.50,	647.45,	632.63,	644.63,	13609250.00,	20.82,	-79.18,	-0.01565172,	480771750.00,	518.38,	584.45,	650.68,	649.28,	66.03,	651.74,	667.82,	1,	-1,	1
649.00,	655.17,	644.00,	653.67,	6556250.00,	32.54,	-67.46,	-0.01221005,	487328000.00,	516.33,	585.73,	647.24,	652.68,	71.37,	652.89,	660.36,	1,	1,	1
655.00,	662.38,	652.03,	655.03,	6365250.00,	42.87,	-57.13,	0.02733689,	493693250.00,	514.71,	586.09,	641.42,	652.93,	73.32,	654.74,	656.07,	1,	1,	1
657.50,	671.00,	654.08,	669.50,	7413250.00,	70.15,	-29.85,	0.04991610,	501106500.00,	518.20,	587.06,	645.57,	654.28,	74.39,	652.45,	651.10,	1,	1,	1
677.47,	689.00,	675.55,	687.22,	9163250.00,	100.68,	0.68,	0.06606891,	510269750.00,	524.57,	587.21,	652.99,	651.72,	76.70,	651.37,	649.83,	1,	1,	1
687.47,	691.78,	679.00,	688.65,	7875750.00,	99.45,	-0.55,	0.05351324,	518145500.00,	533.08,	590.20,	662.24,	652.00,	87.37,	652.16,	653.44,	1,	1,	1
687.50,	692.42,	683.17,	684.88,	6494000.00,	88.91,	-11.09,	0.04557043,	511651500.00,	540.08,	593.57,	670.87,	653.40,	89.61,	651.86,	655.51,	-1,	1,	-1
681.05,	684.95,	673.88,	676.15,	8327500.00,	74.12,	-25.88,	0.00993279,	503324000.00,	546.05,	595.88,	680.86,	653.89,	92.38,	656.12,	658.04,	-1,	-1,	-1
674.85,	684.20,	673.00,	679.58,	10074750.00,	78.52,	-21.48,	-0.01111726,	513398750.00,	547.38,	599.74,	685.55,	659.40,	88.75,	662.27,	657.41,	1,	-1,	1
684.92,	689.85,	680.53,	688.15,	6863000.00,	92.86,	-7.14,	-0.00072606,	520261750.00,	545.85,	603.93,	683.60,	665.74,	85.13,	668.46,	657.82,	1,	1,	1
677.55,	680.60,	654.53,	657.58,	9580000.00,	41.73,	-58.27,	-0.03986100,	510681750.00,	545.75,	608.28,	681.72,	671.75,	84.97,	674.11,	659.18,	-1,	-1,	-1
659.50,	673.22,	655.08,	670.55,	8837000.00,	63.42,	-36.58,	-0.00828219,	519518750.00,	540.29,	608.67,	677.05,	675.59,	87.11,	678.57,	658.85,	1,	-1,	1
674.20,	684.50,	673.95,	681.75,	7057500.00,	82.15,	-17.85,	0.00319315,	526576250.00,	539.17,	610.23,	676.02,	679.71,	88.36,	681.49,	662.29,	1,	1,	1
681.50,	684.22,	678.00,	680.58,	5368000.00,	80.20,	-19.80,	-0.01100051,	521208250.00,	539.61,	611.45,	674.73,	681.59,	83.01,	680.97,	667.13,	-1,	1,	-1
683.42,	696.95,	682.50,	695.05,	4356250.00,	104.40,	4.40,	0.05698166,	525564500.00,	538.09,	610.79,	669.75,	680.04,	76.93,	678.92,	671.58,	1,	1,	1
693.50,	695.38,	685.33,	691.72,	5557500.00,	90.12,	-9.88,	0.03157110,	520007000.00,	545.59,	611.43,	679.40,	678.61,	70.88,	677.91,	675.60,	-1,	1,	-1
692.50,	699.00,	688.00,	693.30,	8438250.00,	91.87,	-8.13,	0.01694169,	528445250.00,	549.82,	612.11,	685.69,	677.94,	70.87,	678.61,	679.67,	1,	-1,	1
690.00,	693.95,	688.53,	692.50,	3973000.00,	85.53,	-14.47,	0.01751447,	524472250.00,	552.13,	613.83,	688.92,	679.24,	67.99,	679.33,	682.19,	-1,	-1,	1
694.50,	707.50,	691.38,	706.10,	8156750.00,	115.97,	15.97,	0.01589814,	532629000.00,	554.51,	615.12,	693.36,	680.13,	71.07,	678.10,	682.05,	1,	1,	1
711.00,	733.00,	709.00,	730.53,	9348750.00,	143.48,	43.48,	0.05610652,	541977750.00,	556.72,	616.91,	694.39,	680.01,	70.83,	683.45,	681.67,	1,	1,	1
732.50,	741.00,	726.00,	735.40,	11721250.00,	103.06,	3.06,	0.06072407,	553699000.00,	564.49,	624.21,	701.13,	687.36,	66.43,	690.26,	682.48,	1,	1,	1
737.55,	746.00,	736.28,	740.47,	7343750.00,	99.39,	-0.61,	0.06927076,	561042750.00,	572.91,	630.69,	710.66,	693.60,	63.04,	695.67,	684.95,	1,	1,	1
730.00,	746.75,	730.00,	744.03,	9649750.00,	97.85,	-2.15,	0.05371760,	570692500.00,	582.50,	636.57,	724.27,	698.94,	60.61,	702.13,	687.62,	1,	-1,	1
746.00,	771.67,	746.00,	770.13,	13697250.00,	125.35,	25.35,	0.05420722,	584389750.00,	590.09,	642.91,	735.98,	705.74,	62.05,	707.16,	689.43,	1,	1,	1
774.40,	778.13,	761.05,	774.35,	8702250.00,	102.29,	2.29,	0.05296437,	593092000.00,	598.01,	650.42,	743.66,	711.74,	59.92,	714.56,	696.60,	1,	1,	-1
772.58,	794.50,	770.75,	790.50,	9283750.00,	110.05,	10.05,	0.06756520,	602375750.00,	605.80,	658.68,	752.68,	719.96,	66.75,	723.69,	703.74,	1,	-1,	1
784.90,	801.00,	782.00,	799.45,	8351500.00,	104.11,	4.11,	0.07448624,	610727250.00,	615.80,	668.40,	764.62,	729.99,	76.65,	735.78,	710.41,	1,	1,	1
806.00,	811.00,	791.08,	799.28,	11595250.00,	98.60,	-1.40,	0.03785075,	599132000.00,	626.89,	679.10,	779.89,	742.31,	80.76,	748.14,	718.20,	-1,	1,	-1
802.50,	802.50,	772.00,	774.90,	10555500.00,	71.91,	-28.09,	0.00071027,	588576500.00,	632.72,	688.41,	787.90,	753.84,	92.35,	757.15,	724.97,	-1,	-1,	-1
771.25,	791.50,	764.80,	785.60,	8848000.00,	79.79,	-20.21,	-0.00619861,	597424500.00,	632.83,	692.85,	792.71,	761.21,	93.03,	764.36,	732.13,	1,	-1,	1
795.00,	817.90,	792.15,	816.00,	11909250.00,	104.07,	4.07,	0.02070173,	609333750.00,	631.85,	697.87,	792.16,	768.81,	85.93,	772.37,	740.48,	1,	1,	1
816.50,	821.00,	794.00,	797.47,	14091750.00,	84.21,	-15.79,	-0.00226454,	595242000.00,	635.16,	705.42,	791.77,	777.43,	80.37,	782.70,	751.01,	-1,	1,	-1
801.42,	810.75,	799.78,	804.53,	10119500.00,	87.29,	-12.71,	0.03823719,	605361500.00,	634.79,	710.77,	789.99,	786.04,	70.64,	788.49,	760.49,	1,	-1,	1
802.50,	811.17,	794.80,	797.03,	7769250.00,	78.60,	-21.40,	0.01454939,	597592250.00,	640.72,	714.21,	799.53,	790.58,	64.67,	793.48,	767.57,	-1,	1,	-1
796.28,	805.63,	790.05,	803.97,	9757000.00,	82.07,	-17.93,	-0.01474265,	607349250.00,	643.01,	716.48,	805.54,	794.62,	65.12,	795.44,	774.13,	1,	-1,	1
