open,high,low,clos,volm,sto,will,prate,bvol,sma1,sma2,wma1,wma2,std,ema1,ema2,ycc,yoo,yoc
2370.00,	2413.40,	2357.00,	2409.55,	5340475.00,	40.39,	-59.61,	0.02052010,	32931875.00,	1877.94,	2145.44,	2344.07,	2394.86,	76.50,	2396.62,	2430.63,	1,	-1,	1
2420.00,	2452.50,	2398.05,	2449.35,	5183950.00,	65.89,	-34.11,	0.06618639,	38115825.00,	1887.63,	2147.01,	2347.08,	2393.78,	81.30,	2386.89,	2419.19,	1,	1,	1
2459.00,	2496.85,	2448.00,	2477.30,	6232150.00,	83.28,	-16.72,	0.04985909,	44347975.00,	1918.04,	2147.39,	2386.59,	2383.93,	85.11,	2385.21,	2408.61,	1,	1,	1
2494.40,	2513.00,	2464.05,	2480.75,	8129925.00,	84.81,	-15.19,	0.04600173,	52477900.00,	1941.57,	2155.72,	2414.22,	2385.67,	83.75,	2382.56,	2401.02,	1,	1,	-1
2489.70,	2494.70,	2467.25,	2489.95,	5494800.00,	89.66,	-10.34,	0.03336723,	57972700.00,	1963.39,	2162.03,	2445.61,	2384.27,	76.13,	2378.98,	2401.19,	1,	-1,	1
2501.30,	2551.70,	2500.00,	2548.10,	6194425.00,	115.74,	15.74,	0.04031682,	64167125.00,	1979.47,	2169.66,	2469.86,	2385.20,	72.74,	2386.71,	2404.83,	1,	1,	1
2557.70,	2571.00,	2530.10,	2559.00,	6532750.00,	102.79,	2.79,	0.03297945,	70699875.00,	1999.22,	2188.36,	2491.11,	2400.40,	67.19,	2416.16,	2403.34,	1,	1,	1
2560.25,	2588.50,	2554.60,	2584.45,	4842250.00,	104.79,	4.79,	0.04180187,	75542125.00,	2015.56,	2214.53,	2508.99,	2432.46,	60.39,	2442.98,	2408.35,	1,	1,	1
2587.55,	2615.50,	2562.50,	2609.55,	7281250.00,	107.05,	7.05,	0.04803309,	82823375.00,	2036.30,	2237.01,	2534.86,	2457.61,	56.72,	2470.85,	2412.59,	1,	1,	1
2615.00,	2635.70,	2612.35,	2624.20,	6237950.00,	102.67,	2.67,	0.02986539,	89061325.00,	2060.22,	2260.80,	2567.78,	2485.41,	53.31,	2497.34,	2418.20,	1,	1,	1
2625.05,	2627.00,	2599.15,	2606.65,	6037250.00,	91.60,	-8.40,	0.01862055,	83024075.00,	2075.44,	2282.26,	2586.42,	2510.43,	51.43,	2519.63,	2432.95,	-1,	1,	-1
2590.00,	2620.00,	2566.10,	2572.35,	7818875.00,	81.67,	-18.33,	-0.00468185,	75205200.00,	2084.97,	2297.99,	2603.31,	2530.67,	61.63,	2537.56,	2460.04,	-1,	-1,	-1
