306.00,145.00,147.19,142.62,144.80,374500.00,-1.00,-1.00,-1.00
307.00,145.60,145.60,140.02,140.63,155000.00,-1.00,1.00,-1.00
308.00,140.87,142.39,139.82,141.90,165750.00,1.00,-1.00,1.00
309.00,142.40,143.19,138.40,139.29,145250.00,-1.00,1.00,-1.00
310.00,144.00,147.86,142.80,145.65,262000.00,1.00,1.00,1.00
311.00,145.00,145.20,141.26,142.01,111750.00,-1.00,1.00,-1.00
312.00,141.78,147.60,138.90,146.28,252250.00,1.00,-1.00,1.00
313.00,149.76,153.30,148.32,152.57,283000.00,1.00,1.00,1.00
314.00,151.60,156.91,150.21,156.57,441000.00,1.00,1.00,1.00
315.00,158.60,158.60,155.00,157.77,291000.00,1.00,1.00,-1.00
316.00,155.00,159.36,154.10,157.86,237750.00,1.00,-1.00,1.00
317.00,159.40,159.75,157.60,157.79,88000.00,-1.00,1.00,-1.00
318.00,157.60,157.60,154.40,156.10,97500.00,-1.00,-1.00,-1.00
319.00,156.00,156.90,152.81,156.12,140000.00,1.00,-1.00,1.00
320.00,156.23,160.60,156.02,158.76,232000.00,1.00,1.00,1.00
321.00,158.00,160.15,157.60,159.31,140000.00,1.00,1.00,1.00
322.00,158.40,160.49,157.60,160.08,233750.00,1.00,1.00,1.00
323.00,160.20,162.98,160.20,162.67,191750.00,1.00,1.00,1.00
324.00,162.80,163.52,161.04,162.06,231000.00,-1.00,1.00,-1.00
325.00,160.60,161.76,160.01,160.90,103750.00,-1.00,-1.00,1.00
326.00,161.33,162.92,160.50,161.42,109000.00,1.00,1.00,1.00
327.00,161.60,162.20,159.60,160.92,89500.00,-1.00,1.00,-1.00
328.00,163.98,169.40,163.98,168.28,277750.00,1.00,1.00,1.00
329.00,169.20,170.29,166.71,168.99,163250.00,1.00,1.00,-1.00
330.00,168.02,168.40,166.00,167.53,133750.00,-1.00,-1.00,-1.00
331.00,167.60,167.80,163.80,167.33,127750.00,-1.00,-1.00,-1.00
332.00,166.40,172.60,166.00,170.72,262500.00,1.00,-1.00,1.00
333.00,172.60,172.60,168.66,170.28,161250.00,-1.00,1.00,-1.00
334.00,169.60,170.79,167.10,170.49,150500.00,1.00,-1.00,1.00
335.00,168.02,170.00,168.02,169.79,190250.00,-1.00,-1.00,1.00
336.00,167.82,170.29,167.82,169.80,104250.00,1.00,-1.00,1.00
337.00,172.82,172.82,169.30,169.88,240750.00,1.00,1.00,-1.00
338.00,170.80,170.80,168.09,168.58,157250.00,-1.00,-1.00,-1.00
339.00,169.01,171.20,167.45,170.51,450000.00,1.00,-1.00,1.00
340.00,170.58,174.75,169.85,174.38,281750.00,1.00,1.00,1.00
341.00,175.68,176.70,175.02,175.94,163000.00,1.00,1.00,1.00
342.00,174.21,175.83,173.40,174.20,89000.00,-1.00,-1.00,-1.00
343.00,174.82,175.58,172.40,172.72,171750.00,-1.00,1.00,-1.00
344.00,170.42,170.74,168.24,169.15,320000.00,-1.00,-1.00,-1.00
345.00,170.00,170.00,168.00,169.23,120250.00,1.00,-1.00,-1.00
346.00,173.47,173.47,163.10,164.56,221500.00,-1.00,1.00,-1.00
347.00,164.16,169.40,163.20,167.70,236250.00,1.00,-1.00,1.00
348.00,168.88,176.57,168.72,174.23,357750.00,1.00,1.00,1.00
349.00,174.90,174.90,171.83,172.81,163250.00,-1.00,1.00,-1.00
350.00,174.40,176.90,173.30,174.90,210500.00,1.00,-1.00,1.00
351.00,175.20,176.47,174.00,175.66,126000.00,1.00,1.00,1.00
352.00,176.00,176.95,174.20,174.86,134000.00,-1.00,1.00,-1.00
353.00,172.20,176.00,171.21,175.31,128500.00,1.00,-1.00,1.00
354.00,175.80,177.99,175.00,177.57,290750.00,1.00,1.00,1.00
355.00,177.00,179.49,173.40,175.83,278250.00,-1.00,1.00,-1.00
356.00,175.00,177.35,173.67,175.98,202500.00,1.00,-1.00,1.00
357.00,175.23,179.05,174.80,178.32,238750.00,1.00,1.00,1.00
358.00,180.60,181.96,179.21,179.80,358500.00,1.00,1.00,-1.00
359.00,180.36,185.94,179.23,184.93,468250.00,1.00,-1.00,1.00
360.00,186.40,186.40,182.86,184.50,194500.00,-1.00,1.00,-1.00
361.00,185.20,185.20,182.80,183.63,136500.00,-1.00,-1.00,-1.00
362.00,182.40,183.60,178.04,178.74,188000.00,-1.00,-1.00,-1.00
363.00,181.20,187.39,181.20,186.64,311500.00,1.00,-1.00,1.00
364.00,188.00,188.94,186.60,186.88,170750.00,1.00,1.00,-1.00
