c,gamma,dist+plus_actual,dist_minus_act,pred_plus_train,pred_minus_train,pred_plus_test,pred_minus_test,pred_tain_accuracy_tot,pred_train_acc_plus,pred_train_acc_minus,pre_test_acc_tot,pred_test_acc_plus,pred_test_acc_minus,ret_pt_tot_train,ret_pt_tot_plus,ret_pt_train_minus,ret_pt_cor_train,ret_pt_inc_train,rt_pt_tot_test,rt_pt_plus_test,rt_pt_minus_test,rt_pt_cor_test,ret_pt_inc_test
0.5,0.027027027,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0263157895,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0256410256,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.025,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0243902439,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0238095238,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.023255814,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0227272727,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0222222222,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0217391304,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0212765957,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0208333333,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0204081633,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.02,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0196078431,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0192307692,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0188679245,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0185185185,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0181818182,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0178571429,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0175438596,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0172413793,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0169491525,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0166666667,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0163934426,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0161290323,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0158730159,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.015625,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0153846154,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0151515152,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0149253731,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0147058824,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0144927536,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0142857143,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.014084507,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0138888889,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0136986301,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0135135135,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0133333333,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0131578947,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.012987013,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0128205128,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0126582278,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0125,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.012345679,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.012195122,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0120481928,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0119047619,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0117647059,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.011627907,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0114942529,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0113636364,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0112359551,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0111111111,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.010989011,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0108695652,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0107526882,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0106382979,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0105263158,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0104166667,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0103092784,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0102040816,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0101010101,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.01,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0099009901,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0098039216,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0097087379,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0096153846,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0095238095,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0094339623,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0093457944,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0092592593,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0091743119,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0090909091,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.009009009,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0089285714,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0088495575,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0087719298,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0086956522,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0086206897,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0085470085,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0084745763,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0084033613,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0083333333,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0082644628,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0081967213,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0081300813,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0080645161,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.008,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0079365079,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0078740157,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0078125,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.007751938,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0076923077,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0076335878,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0075757576,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.007518797,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0074626866,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0074074074,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0073529412,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0072992701,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0072463768,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
0.5,0.0071942446,54.0833333333,45.9166666667,100,0,100,0,53.5535535536,53.5535535536,nan,56.7164179104,56.7164179104,nan,0.0253303313,0.0253303313,0,1.0665501122,-1.1700614773,0.0585346243,0.0585346243,0,1.0271344694,-1.2106651728
1,1000,54.0833333333,45.9166666667,53.5535535536,46.4464464464,99.0049751244,0.9950248756,100,100,100,56.7164179104,56.783919598,50,1.1147382202,1.0665501122,1.1751048457,1.1147382202,0,0.0528255351,0.0562396785,-0.2868817324,1.0221014565,-1.2172601551
1,200,54.0833333333,45.9166666667,53.6536536537,46.3463463463,88.5572139303,11.4427860697,99.4994994995,99.4402985075,99.5680345572,55.223880597,56.7415730337,43.4782608696,1.1036370876,1.0522312721,1.1656426167,1.1158762227,-0.9260194841,0.0451664234,0.0585503106,-0.0584132254,1.0427912191,-1.1852374913
1,100,54.0833333333,45.9166666667,54.0540540541,45.9459459459,72.6368159204,27.3631840796,96.6966966967,96.4814814815,96.9498910675,53.2338308458,56.8493150685,43.6363636364,1.0524043345,0.9970539746,1.1175011709,1.1228311063,-0.8913745654,0.0616112983,0.0827031864,0.0056219225,1.0972199556,-1.1172198329
