0,1,2,3,4,5,6,7,8,9
Date,I1,I2,I3,I4,I5,I6,I7,Output NSE Intraday Change,Intraday Change Value
964,0.0249,-0.0196,0.028,0.05,-0.0496,-0.0676,-0.0123,1,0.005
966,-0.0064,0.0037,0.0046,0.0099,0.0123,0.0265,0,0,0.005
967,-0.0095,-0.0019,0.0032,-0.0036,0.0022,0.0063,0.014,1,0.005
968,0.0185,0.0115,0.0129,0.0319,0.0154,0.0289,0.0041,1,0.005
969,0.0481,0.0137,0.0062,-0.0016,0,0,0.0133,1,0.005
970,0.0243,0.0119,0.0152,0.0057,0.0008,0.0038,0,0,0.005
971,-0.0043,-0.008,0.004,0.0021,0.056,0.0472,0.0031,1,0.005
972,-0.0511,-0.0021,0.0042,-0.0092,-0.0284,-0.0377,-0.0084,1,0.005
973,0.0282,0.0139,0.0009,-0.0129,0.0484,0.0488,-0.0096,-1,0.005
974,-0.0066,-0.0041,0.0089,0.0127,-0.0221,-0.0259,0.0004,1,0.005
975,0.0058,0.002,0.011,-0.0028,-0.014,-0.0051,-0.0039,-1,0.005
976,-0.0077,-0.0059,0.0223,-0.0203,0.0403,0.0331,0.009,-1,0.005
977,-0.0216,-0.0121,0.0005,0.0143,0.0287,-0.0132,-0.0069,1,0.005
978,0.0119,-0.0307,0.006,0.0258,-0.0354,-0.0442,-0.0407,1,0.005
979,0.0017,-0.0148,-0.0183,-0.0013,-0.0561,-0.0625,-0.0091,-1,0.005
980,-0.0068,0.0214,-0.0036,0.0055,-0.0151,-0.0237,-0.0068,-1,0.005
981,0.0112,-0.0035,-0.0038,-0.013,-0.0182,-0.0304,-0.0087,-1,0.005
982,0.0246,0.007,0.002,-0.001,0.0051,0.0141,-0.0125,-1,0.005
983,-0.0044,0.0053,0.0102,0.0289,-0.0014,-0.0017,0.0089,1,0.005
984,-0.0044,-0.0018,-0.0042,-0.0002,-0.025,-0.0237,-0.0003,-1,0.005
985,0.0089,0.0034,0.0062,0.0092,-0.006,-0.0083,0.0013,-1,0.005
986,0.0256,-0.0017,-0.0104,-0.002,-0.0085,-0.0085,-0.0023,-1,0.005
987,0.0046,0.0083,0.0037,0.0034,-0.0052,-0.0272,0,-1,0.005
988,0.0064,0.0033,-0.0149,-0.0133,0.0289,0.0286,-0.0221,-1,0.005
989,-0.0072,0.0034,-0.0055,-0.0034,0.0056,0.011,-0.0003,1,0.005
990,0.0137,0.0119,0.0255,0.0188,0.0521,0.0629,0.0053,1,0.005
991,-0.0084,0,0.0103,0.0036,-0.0187,-0.0136,0.0102,1,0.005
992,0.0652,0.0088,-0.0186,-0.0052,0.0102,0.0174,0.0052,-1,0.005
993,0.003,0.0055,-0.0011,0.0046,-0.0035,-0.0154,0.0071,1,0.005
994,-0.0624,0,-0.0074,-0.0129,0.0014,0.0081,-0.0119,-1,0.005
996,-0.0137,0.0053,0.0187,0.0094,-0.0339,-0.0467,0.0007,-1,0.005
997,-0.0262,-0.0101,0.0013,-0.0038,0.0203,0.0131,-0.0132,-1,0.005
998,0.0289,0.0017,0.028,0.0082,0.0301,0.0438,-0.007,1,0.005
999,-0.0164,0.0282,-0.0029,0.0139,0.0259,0.0318,0.0133,1,0.005
1000,-0.001,0.0264,-0.0127,-0.0297,0.0095,0.0298,0.0058,1,0.005
1001,-0.0228,-0.0076,0.0158,-0.015,0.0015,0.0011,0.0201,1,0.005
1002,0.0155,0.0038,0.0096,-0.004,0.0019,-0.0004,-0.0004,1,0.005
1003,-0.0561,0.0133,-0.0137,-0.0102,-0.0204,-0.0296,-0.0022,1,0.005
1004,-0.0249,-0.0018,0.0043,0.0021,0.0011,-0.0104,-0.0094,-1,0.005
1005,-0.0219,-0.0321,-0.011,-0.0404,-0.022,-0.0418,-0.0114,1,0.005
1006,-0.0152,-0.0154,-0.0052,0.0035,0.0351,0.0285,-0.0202,-1,0.005
1007,-0.0034,-0.0069,-0.0017,0.0009,0.019,0.0118,-0.0063,1,0.005
1008,-0.0124,-0.0069,0.0029,-0.0011,-0.0192,-0.013,-0.0071,1,0.005
1009,0.01,-0.0137,-0.0031,0.0009,0.0096,0.0175,0.0063,-1,0.005
1010,0.0441,0.0175,-0.0101,-0.0084,-0.0221,-0.0326,0.0079,1,0.005
1011,-0.0279,-0.0203,0.003,0.0032,-0.0147,-0.0194,-0.0107,-1,0.005
1012,-0.0165,-0.01,-0.0159,-0.0053,-0.0203,-0.0306,-0.0048,-1,0.005
1013,-0.0186,-0.0065,0.0116,0.0143,-0.021,-0.0172,-0.0105,-1,0.005
1014,0.0057,-0.0126,-0.0071,-0.0115,-0.0096,-0.014,0.0039,-1,0.005
1015,-0.016,0.0125,-0.0155,0.0103,0.0045,-0.0098,-0.0045,-1,0.005
1016,-0.0134,-0.0077,0.0106,-0.0016,0.0076,0.0041,-0.0142,1,0.005
1017,-0.0062,-0.0106,0.0119,-0.0056,-0.0241,-0.0208,-0.0035,1,0.005
1018,0.0238,0.0136,0.0085,0.0106,-0.0123,-0.018,0.0034,-1,0.005
1019,-0.0366,-0.0105,-0.004,-0.0111,0.0423,0.0396,-0.0058,-1,0.005
1020,0.0148,-0.0165,0.0099,0.0196,0.0041,-0.0066,-0.0025,1,0.005
1021,0,0.0121,0.0011,0.0056,-0.0167,-0.0189,-0.0107,1,0.005
1022,-0.0015,-0.0233,0.0117,-0.0006,-0.0107,-0.0131,-0.0022,-1,0.005
1024,-0.0139,0.0015,-0.0009,-0.0022,0.0233,0.0223,-0.0003,1,0.005
1025,-0.0115,0.003,-0.0191,0.0161,-0.0085,-0.0276,-0.001,1,0.005
1026,0.0191,-0.0101,0.0155,-0.0081,-0.0132,-0.0077,-0.0192,-1,0.005
1027,0.0233,0.0014,0.0028,-0.0011,-0.0229,-0.0181,0.0055,-1,0.005
1028,0.0134,0.0213,0.0099,0.0116,0.0006,-0.0045,0.0048,-1,0.005
1029,0.0071,-0.007,0.0115,-0.0061,-0.0166,-0.0116,-0.0051,1,0.005
1030,-0.0062,0.0056,0.0053,-0.0035,0.0307,0.025,0.0051,-1,0.005
1031,-0.0079,0.0028,-0.0043,-0.0146,0.0292,0.0205,-0.0055,1,0.005
1032,-0.0103,-0.0043,-0.0196,-0.0055,0.0047,0.0094,-0.0084,1,0.005
1033,-0.0123,-0.0057,-0.0015,-0.0013,-0.0251,-0.0221,0.0047,1,0.005
1034,0.0008,0.0056,0.0133,-0.0095,0.0015,0.0018,0.0031,-1,0.005
1035,0.0101,-0.0042,-0.0007,0,-0.0101,-0.0137,0.0003,1,0.005
1036,-0.0031,0.0137,0.019,0.013,-0.0015,0.004,-0.0036,-1,0.005
1037,0.0119,0.0096,-0.002,-0.0118,-0.0106,-0.0012,0.0055,-1,0.005
1038,0,0.0014,0.0058,0.0033,0.0133,0.0208,0.0094,-1,0.005
1039,0.043,0.0124,0.0598,-0.0072,0.0158,0.018,0.0075,1,0.005
1040,0.021,0.0155,0.0087,0.0116,-0.0066,-0.0044,0.0022,1,0.005
1041,-0.014,-0.0167,-0.0298,-0.0109,0,0,0.0022,-1,0.005
1042,-0.0049,0.0329,-0.0131,-0.0075,0.0137,0.0229,0,0,0.005
1043,-0.0057,0.0045,0.0082,-0.0018,0.0278,0.018,0.009,1,0.005
1044,-0.0016,-0.0121,-0.0132,-0.0029,-0.0133,-0.0113,-0.0095,1,0.005
1045,0.0372,0.0075,0.0234,0.0224,0.0118,0.0178,0.0019,-1,0.005
1046,0.0155,0.0124,0.0199,0.0037,0,0,0.0059,1,0.005
1047,0.0265,0.0015,-0.0114,-0.0097,-0.0066,-0.0039,0,0,0.005
1048,-0.02,-0.0138,0.0013,0.0068,-0.0029,0.004,0.0026,-1,0.005
1049,0.0483,-0.0153,-0.0073,-0.0052,0,0,0.0069,-1,0.005
1050,-0.0046,-0.0108,0.0043,0.0054,-0.0016,0.0151,0,0,0.005
1051,-0.0491,-0.0077,-0.0312,0.0011,0.0365,0.0408,0.0168,-1,0.005
1052,0.0126,0.016,-0.0052,0.012,0.0056,-0.0014,0.0042,1,0.005
1053,-0.0441,-0.041,-0.0163,-0.0662,-0.0164,-0.0294,-0.007,1,0.005
1054,-0.0112,-0.0015,-0.0188,-0.0352,0.0134,0.0051,-0.0132,-1,0.005
1055,0.0078,-0.0151,-0.0002,-0.0011,-0.0094,-0.0003,-0.0082,1,0.005
1056,0.0434,0.0076,-0.0036,-0.0158,0.001,0.0086,0.0092,-1,0.005
1057,0.0381,0.0234,0.0159,0.0041,-0.0128,0.0003,0.0075,1,0.005
1058,0.0095,-0.0078,-0.0007,-0.0054,-0.0273,-0.0267,0.0134,-1,0.005
1059,-0.0242,0.0281,-0.006,0.0026,0.0201,0.0201,0.0007,-1,0.005
1060,0.0439,-0.0122,0.015,0.0082,-0.0354,-0.0373,0,1,0.005
1061,0.0238,-0.0119,-0.0131,-0.0071,-0.024,-0.0268,-0.002,-1,0.005
1062,-0.012,0.0088,0.0031,-0.0121,0.036,0.0367,-0.0029,-1,0.005
1063,0,-0.012,-0.0055,0.0012,-0.0295,-0.0267,0.0007,1,0.005
1066,-0.031,0.0015,0.0008,0.0063,0,0,-0.004,1,0.005
1067,0.0106,0.0088,0.0026,-0.002,-0.0036,-0.001,0,0,0.005
1069,-0.0109,0.0087,0.0064,-0.0027,0.0172,0.0115,0.0075,-1,0.005
1070,-0.0089,-0.0044,-0.0031,0.0056,-0.0088,-0.0091,-0.0056,1,0.005
1071,-0.008,0.0044,0.0086,-0.0053,-0.0122,-0.0106,-0.0003,-1,0.005
1072,-0.0194,-0.0144,-0.0005,0.0122,-0.0423,-0.0411,0.0016,-1,0.005
1073,-0.0044,0.0126,-0.0256,0.0036,-0.0067,-0.0164,0.0012,-1,0.005
1074,-0.0119,0.0124,-0.0077,0.0001,-0.0084,-0.0033,-0.0097,-1,0.005
1075,0,0.0014,-0.0013,-0.0027,0.0113,0.0079,0.0051,-1,0.005
1076,-0.0143,-0.0041,-0.0018,0.0015,0.0052,-0.0009,-0.0034,1,0.005
1077,0.0144,-0.0081,0.0065,0.0037,-0.018,-0.0147,-0.0061,1,0.005
1078,-0.0017,0.0107,-0.0002,-0.0018,-0.0048,-0.0042,0.0033,-1,0.005
1079,0.0042,0.0054,-0.0054,-0.0019,0.0069,0.0127,0.0006,-1,0.005
1080,0.0026,0.0095,-0.0008,-0.0086,0.0252,0.0185,0.0058,1,0.005
1081,-0.0042,0.0028,-0.0075,0.0009,0.0305,0.0338,-0.0065,1,0.005
1082,0.019,-0.0014,0.0005,-0.0027,0.0478,0.0531,0.0032,1,0.005
1083,-0.0026,-0.0206,0,-0.0034,-0.0207,-0.0331,0.005,1,0.005
1084,-0.0017,0.0043,-0.0017,0.0037,-0.0036,-0.0058,-0.0127,-1,0.005
1085,-0.0142,-0.0112,-0.0094,-0.0045,-0.0503,-0.0391,-0.0023,-1,0.005
1086,-0.0008,0.0138,-0.0082,-0.0096,-0.004,0.0148,0.0118,-1,0.005
1087,-0.0076,0.0198,0.0082,0.0143,-0.0063,-0.0137,0.0189,-1,0.005
1088,0.0058,-0.0014,-0.0015,0.0013,-0.015,-0.0104,-0.0075,-1,0.005
1089,-0.0008,0,-0.015,-0.0077,-0.0025,-0.0064,0.0046,-1,0.005
1090,-0.0337,-0.0125,-0.0057,0.0065,-0.0253,-0.0365,-0.004,-1,0.005
1091,-0.0218,-0.0302,-0.0129,-0.015,-0.0076,-0.0056,-0.0115,-1,0.005
1092,0.0039,0.0053,-0.011,-0.0049,0.0234,0.0179,0.002,-1,0.005
1094,0.018,-0.0054,0.0067,-0.0093,0.0185,0.0113,0.003,1,0.005
1095,-0.01,0,0.0004,-0.0036,-0.0124,-0.0166,-0.007,1,0.005
1096,0.0237,-0.0119,-0.001,-0.0016,-0.0304,-0.0278,-0.0042,-1,0.005
1097,-0.0055,0.0026,0.0032,-0.0003,-0.0032,-0.0067,0.0026,-1,0.005
1098,0.0016,-0.0039,-0.006,-0.0061,0.0094,0.0115,-0.0035,-1,0.005
1099,-0.0086,0.0052,0.0106,0.0002,-0.0278,-0.0261,0.0021,1,0.005
1100,-0.0154,-0.0125,0.0028,0.0024,-0.0213,-0.0265,0.0017,-1,0.005
1101,0.0164,0.0049,-0.0061,0.0037,-0.0014,0.0079,-0.0053,-1,0.005
1102,0.0291,-0.0097,-0.0049,-0.0029,-0.0025,-0.0144,0.0093,-1,0.005
1103,-0.0143,-0.0202,0.003,0.0088,-0.0233,-0.018,-0.0119,-1,0.005
1104,0.0448,0.007,0.0105,-0.0016,-0.0171,-0.0155,0.0054,-1,0.005
1105,0.0379,-0.0185,-0.0031,-0.0109,0.007,-0.0013,0.0016,-1,0.005
1106,-0.021,0.0081,0.0091,-0.0019,0.0216,0.0188,-0.0083,1,0.005
1107,0.0034,0.0276,-0.0008,-0.0038,0.0088,0.0016,-0.0027,1,0.005
1108,0.0042,0,0.0047,0,-0.0014,-0.0008,-0.0071,1,0.005
1109,0.0025,0.0012,-0.0042,-0.0042,0.0469,0.0281,0.0005,-1,0.005
1110,0.0094,0.0036,-0.0013,-0.0073,-0.0262,-0.0349,-0.018,1,0.005
1111,0.0164,-0.0071,-0.0035,-0.004,-0.0027,-0.0022,-0.0089,-1,0.005
1112,-0.0102,0.0083,0.0076,0.0017,-0.0117,-0.0096,0.0005,-1,0.005
1114,-0.0068,0.0106,-0.0016,-0.0025,-0.0168,-0.0132,0.0005,-1,0.005
1115,0.0078,-0.0035,0.0029,-0.003,0.0029,-0.005,0.0037,-1,0.005
1116,-0.0143,0.0082,-0.0075,-0.0002,-0.0135,-0.0175,-0.0079,1,0.005
1117,-0.0133,0.0047,0.0012,0.0033,-0.0084,-0.0145,-0.0041,-1,0.005
1118,-0.0115,-0.0012,-0.0122,-0.0019,0.0134,0.0126,-0.0061,-1,0.005
1119,0.005,-0.0137,-0.0066,-0.0047,0.0003,0.0057,-0.0008,1,0.005
1120,-0.0066,0.0023,0.0027,0.0056,-0.025,-0.018,0.0054,1,0.005
1121,0.0058,0.0093,-0.0035,-0.0047,-0.0226,-0.0143,0.0071,-1,0.005
1122,0.0025,-0.0125,-0.0056,0.0021,-0.0146,-0.0146,0.0085,-1,0.005
1123,-0.0017,0.0091,0.0004,-0.0033,0.0022,0.0047,0,-1,0.005
1124,0.0008,0.0045,0.0042,-0.004,-0.0103,-0.0132,0.0025,1,0.005
1125,0.0016,0.0033,-0.0034,-0.0043,0.0042,0.0074,-0.0029,-1,0.005
1126,0.0217,0.0056,0.0135,0.0056,0.0145,0.0217,0.0032,1,0.005
1128,0.0043,0.0094,0.0085,0.005,0.0067,0.0026,0.0079,1,0.005
1129,-0.0102,0.0047,-0.0059,-0.0035,0.014,0.0133,-0.0041,1,0.005
1130,0.0009,0.0118,0.0035,0.0056,-0.0133,-0.008,-0.0008,1,0.005
1131,0,0,0.0041,-0.0028,0.0036,0.0083,0.0054,-1,0.005
1133,0.0173,-0.0012,-0.0058,-0.0004,-0.0121,-0.0121,0,0,0.005
1134,0.0035,0.0093,0.012,0.0094,-0.0169,-0.0231,0,-1,0.005
1135,-0.0026,-0.0011,-0.0139,-0.0117,0.0091,0.0063,-0.0063,-1,0.005
1136,0.0079,0.0046,-0.0149,-0.0065,0.0079,0.0156,-0.0028,1,0.005
1137,0.0205,0.0058,-0.0018,-0.0103,0.0072,0.0104,0.0077,1,0.005
1138,0.0109,0.0237,0.002,0.0055,0.0432,0.028,0.0031,1,0.005
1139,0,0.0073,0.0027,-0.0023,0.0367,0.037,-0.0146,1,0.005
1140,-0.0036,-0.0197,-0.0054,-0.0049,-0.0375,-0.0352,0.0003,1,0.005
1141,-0.0027,-0.0084,0.0031,0.0003,-0.0066,-0.0013,0.0024,-1,0.005
1142,0.0082,0.0084,-0.0046,-0.0025,-0.0061,-0.0027,0.0053,-1,0.005
1143,0.0018,0.0036,0.0088,0.0046,0.0239,0.0032,0.0035,-1,0.005
1144,-0.0036,-0.012,0.0056,0.0021,-0.029,-0.0219,-0.0202,1,0.005
1145,0.0164,0.0024,-0.0118,0.0004,0.0084,0.0159,0.0073,-1,0.005
1146,0.0111,0.0111,0.0001,0.0038,0.0425,0.0483,0.0074,1,0.005
1147,0.0009,0.0026,0.0022,-0.0115,-0.0107,-0.0115,0.0055,1,0.005
1148,-0.0056,-0.0125,0.0062,0.0004,-0.0005,0.0011,-0.0008,-1,0.005
1149,-0.0111,0.0064,0.0088,-0.0135,0.0196,0.021,0.0016,-1,0.005
1150,0.0159,0.0159,0.0017,-0.0094,0.0369,0.0348,0.0014,1,0.005
1151,-0.0009,0.0125,0.0003,-0.0101,0,0,-0.002,1,0.005
1152,-0.013,-0.0095,-0.0024,-0.0044,0.0222,0.0268,0,0,0.005
1153,-0.0111,0.0125,0.0062,0.0035,0.0099,0.0114,0.0045,1,0.005
1154,0.0047,0.0085,0.011,0.013,-0.0104,-0.0075,0.0015,1,0.005
1156,0.0028,0.0114,-0.003,0.0018,0.007,0.015,0.0048,1,0.005
1157,0.0074,0.0029,0.0023,0.0009,-0.0183,-0.015,0.0079,1,0.005
1158,0.0364,0.0028,0.0118,0.0009,-0.0131,-0.011,0.0033,-1,0.005
1159,-0.0217,0.0071,0.0018,0.0061,-0.0056,-0.0097,0.0021,-1,0.005
1160,0.0047,-0.0139,0.0013,-0.0084,-0.0125,-0.0213,-0.0041,-1,0.005
1161,-0.0266,-0.0028,0.0001,-0.0001,0,0,-0.0089,-1,0.005
1162,-0.0037,-0.0152,-0.0057,-0.0032,-0.0026,-0.0043,0,0,0.005
1163,0.0129,-0.0027,0.0142,0.004,0.0046,0.0064,-0.0017,-1,0.005
1164,-0.0046,-0.0082,-0.0032,0.0075,-0.0248,-0.0283,0.0017,1,0.005
1165,-0.0277,-0.0027,0.0012,0.0025,0.0215,0.0093,-0.0036,-1,0.005
1166,-0.0351,-0.0133,-0.0184,-0.0022,0.0089,0.0063,-0.0119,1,0.005
1167,-0.0044,0.0255,0.0023,0.0128,0.0014,-0.0074,-0.0026,1,0.005
1168,-0.0167,0,0.0089,0.0123,0.0063,0.0057,-0.0088,1,0.005
1169,0.0026,-0.0221,-0.0168,-0.0165,0.018,0.0224,-0.0006,1,0.005
1170,0.0229,0.0093,0.0086,-0.0044,0.0082,0.0047,0.0044,1,0.005
1171,-0.0156,-0.0079,-0.005,0.0005,0.0341,0.0255,-0.0035,1,0.005
1174,-0.0044,-0.0184,0.0041,0.0045,0.0128,0.0044,0.0077,-1,0.005
1175,-0.0061,0.0257,-0.0067,0.0017,0.0021,0.0135,-0.0083,1,0.005
1176,0.0053,0.0083,0.0015,-0.0038,0,0,0.0114,1,0.005
1177,-0.0209,0.0014,-0.005,-0.0022,-0.0024,-0.0042,0,0,0.005
1178,0.0062,0.0122,-0.0133,-0.0059,0,-0.0089,-0.0018,-1,0.005
1179,-0.0207,-0.0213,-0.017,-0.0024,-0.0091,-0.0126,-0.0089,0,0.005
1180,0.0078,0.0026,0.0092,0.0065,0.0056,0.0082,-0.0035,-1,0.005
1181,0.0399,0.0105,0.0113,0.0029,-0.0012,0.0077,0.0027,1,0.005
1182,0.0148,-0.0013,-0.0003,0.0025,-0.0235,-0.0198,0.0089,-1,0.005
1183,-0.0083,0.0092,0.0008,-0.0088,-0.0006,-0.0106,0.0038,-1,0.005
1184,-0.0055,-0.0167,-0.0065,-0.0024,0.0055,-0.0011,-0.0101,-1,0.005
1185,0.0321,-0.0013,0.0003,-0.0043,0.0202,0.0205,-0.0066,1,0.005
1186,-0.0221,-0.0091,0.006,0.0039,-0.0012,-0.0147,0.0003,1,0.005
1187,0.014,-0.0013,0.002,-0.0013,0.0044,0.012,-0.0136,-1,0.005
1188,-0.0166,-0.0013,0.0005,0.0063,-0.0003,-0.007,0.0076,1,0.005
1189,0.0251,-0.0038,0.0007,0.0048,-0.0177,-0.0168,-0.0067,-1,0.005
1190,-0.0019,0.0114,-0.0122,-0.0078,-0.0085,-0.0082,0.0009,-1,0.005
1191,0.0241,0,-0.005,-0.0029,0.0117,0.0185,0.0003,-1,0.005
1193,0.0253,-0.0026,-0.0011,-0.0039,0.0006,0.0126,0,0,0.005
1194,0.001,-0.0013,0.0016,-0.0023,-0.0029,0.0085,0.012,1,0.005
1195,-0.001,0.0148,-0.0038,0.0023,-0.035,-0.035,0.0115,-1,0.005
1196,-0.0252,0.0094,-0.0066,-0.0038,0.0051,-0.011,0,-1,0.005
1197,-0.0066,-0.0223,0.0047,-0.0025,-0.0204,-0.0177,-0.016,1,0.005
1198,-0.0168,0.0013,-0.0056,0.0009,-0.0044,-0.0006,0.0028,-1,0.005
1199,0.015,-0.0102,-0.0144,-0.0107,0.0532,0.0584,0.0039,-1,0.005
1200,-0.0113,-0.0108,-0.0112,-0.0027,-0.0164,-0.0289,0.005,1,0.005
1201,-0.0055,-0.004,0.0052,0.0009,0,0,-0.0128,-1,0.005
1202,-0.0028,-0.0066,0.0022,0.0054,0.01,0,0,0,0.005
1203,0.012,-0.0141,-0.0063,-0.001,0.0292,0.0417,-0.0099,1,0.005
1204,0.0634,0.0267,0.0036,-0.0119,0.0317,0.0565,0.0121,1,0.005
1205,-0.0159,0.0259,0.0054,0.0135,0.0041,-0.0151,0.024,1,0.005
1206,0,0.0043,0.0008,-0.0014,0.0128,0.0207,-0.0191,1,0.005
1207,0.0088,0.01,-0.0002,-0.0013,-0.0044,-0.0616,0.0078,1,0.005
1208,0.0303,-0.0055,0.0125,-0.0018,-0.0018,0.0162,-0.0574,-1,0.005
1209,0.0378,0.0199,0.0283,0.0173,0.0024,0.0242,0.018,-1,0.005
1210,0.048,0.0146,-0.0081,-0.0007,-0.0012,-0.0064,0.0218,1,0.005
1211,0.0046,-0.0029,0.017,0.001,-0.0229,-0.0341,-0.0052,-1,0.005
1212,-0.0174,-0.0085,0.0003,0.004,-0.0003,0.0021,-0.0115,-1,0.005
1214,0.007,-0.007,0.0024,0.0132,-0.0003,-0.0064,0.012,-1,0.005
1215,-0.0244,0.0112,0.002,0.0007,0.0097,0.0012,-0.0061,-1,0.005
1216,-0.0182,-0.0136,-0.0033,-0.0034,-0.0525,-0.0551,-0.0084,1,0.005
1217,-0.0109,0.0079,-0.0029,-0.002,-0.0277,-0.0272,-0.0027,-1,0.005
1218,0,0,-0.0005,0.0028,-0.0234,-0.0229,0.0005,-1,0.005
1219,-0.0086,-0.0074,0.0056,0.0032,0.0202,0.0079,0.0005,-1,0.005
1220,-0.0063,-0.0049,0.0026,0.0143,-0.0044,-0.0005,-0.0121,1,0.005
1221,-0.0297,0.0186,0.0015,-0.0011,-0.0078,-0.0163,0.0039,-1,0.005
1222,0.0354,0.0099,0.0135,0.0053,0.0381,0.035,-0.0085,-1,0.005
1223,-0.0263,0.0077,-0.0117,0.0009,0,0,-0.0029,1,0.005
1224,0.0048,-0.0051,0.0118,0.0015,0.0027,-0.0053,0,0,0.005
1225,0.0157,-0.0038,-0.0001,0.0018,-0.0236,-0.0261,-0.008,1,0.005
1227,-0.0269,-0.0222,0.0063,-0.0029,0.0008,-0.0102,0,0,0.005
1228,-0.0259,-0.0146,-0.0072,-0.0006,0.0164,0.0207,-0.011,1,0.005
1229,0.0268,0.0063,-0.0065,0.0024,0.0258,0.0162,0.0042,1,0.005
1230,-0.0045,0.0114,-0.0012,0.0027,0.0165,0.0195,-0.0093,1,0.005
1231,-0.0115,0.0091,-0.0013,0.0033,0.0087,0.0101,0.003,1,0.005
1232,0.0239,0.0039,0.0083,-0.0061,-0.0027,-0.0038,0.0014,1,0.005
1233,0.0282,0.0066,0.0034,0.0003,-0.0033,0.011,-0.0011,-1,0.005
1234,0.0466,0.0093,0.0033,-0.0242,-0.0114,-0.0187,0.0143,-1,0.005
1235,-0.0706,0.0027,-0.0112,0.0022,0.003,-0.0073,-0.0073,-1,0.005
1236,-0.0031,0.0039,-0.0134,-0.0035,-0.0177,-0.021,-0.0102,1,0.005
1237,0.0427,0,0.0049,-0.002,0.0104,0.0144,-0.0034,-1,0.005
1238,0.0311,-0.0066,-0.0032,-0.0004,0.019,0.0249,0.004,1,0.005
1239,0.0223,0.0287,0.0039,0.001,-0.0003,0.0258,0.0057,1,0.005
1240,0.0308,0.0098,-0.0038,-0.0003,-0.0357,-0.0254,0.0261,-1,0.005
1241,0.0103,0,0.0042,0.0079,-0.0054,-0.0159,0.0107,-1,0.005
1242,-0.0089,-0.0136,-0.0033,0.0043,0.0147,0.0131,-0.0105,-1,0.005
1243,-0.0413,0.0041,-0.0034,0.0047,-0.0339,-0.0467,-0.0016,1,0.005
1244,-0.0292,0,-0.019,0.0035,0.0016,-0.0052,-0.0132,-1,0.005
1245,0.0067,0.0039,0.0117,-0.0011,0.0028,0.0134,-0.0067,1,0.005
1246,0.0128,0.0134,0.0059,-0.004,0.0269,0.0291,0.0105,1,0.005
1247,-0.016,0.0027,-0.0056,-0.0006,-0.0099,-0.0046,0.0022,1,0.005
1248,-0.0137,0.012,-0.0011,0.0017,-0.0148,-0.0236,0.0054,-1,0.005
1249,0.0201,0.0185,0.0076,0.0018,-0.0132,-0.0096,-0.0089,-1,0.005
1250,-0.0161,-0.0066,0.0006,-0.003,-0.0163,-0.0236,0.0036,-1,0.005
1251,0,0.0065,0.0081,-0.0046,-0.0108,-0.0145,-0.0073,-1,0.005
1252,0.0066,-0.0216,-0.0119,-0.0064,0.017,0.0225,-0.0037,-1,0.005
1253,-0.0191,0.0052,0.0019,0.0018,-0.0053,-0.0121,0.0054,1,0.005
1254,-0.0318,-0.0065,-0.0072,-0.0056,-0.0181,-0.02,-0.0068,-1,0.005
1255,-0.0011,0,0.0034,0.005,-0.011,-0.0047,-0.002,-1,0.005
1257,0.0245,0.0104,-0.0018,-0.0055,0.0156,0.018,0.0082,1,0.005
1258,-0.0088,-0.0026,-0.0049,-0.001,-0.0121,-0.0003,0.0023,1,0.005
1259,0.0022,0.0161,0.0335,0.0015,0.014,0.0312,0.012,-1,0.005
1260,-0.0119,0.0057,-0.0063,-0.0114,-0.034,-0.0293,0.0169,1,0.005
1261,-0.0056,0.0284,0.0081,0.0004,0.0243,0.0368,0.005,-1,0.005
1262,0.0086,0.0058,-0.002,-0.0048,-0.0136,-0.0144,0.0122,1,0.005
1263,-0.0266,-0.0072,0.0004,0.0053,0.0073,0.0029,-0.0008,-1,0.005
1264,-0.0136,-0.0072,0.0049,0.0047,0.0152,0.0038,-0.0043,1,0.005
1265,-0.0338,-0.0339,-0.0164,-0.0138,0.0273,0.0203,-0.0113,1,0.005
1266,0.0198,0.0029,-0.005,0.0029,0.0198,0.0296,-0.0069,1,0.005
1267,0.0309,0.0145,0.0112,-0.0043,-0.024,-0.0293,0.0096,1,0.005
1268,-0.0486,0.0072,0.0025,0.0083,-0.0293,-0.0143,-0.0055,-1,0.005
1269,0.044,0.0138,0.0103,-0.0012,-0.0255,-0.0133,0.0154,-1,0.005
1270,-0.0077,-0.0081,0.0055,0.0011,0.0003,0.0016,0.0125,-1,0.005
1271,-0.0261,0.0178,-0.0026,0.0021,-0.0087,-0.009,0.0013,1,0.005
1272,0.0016,0.0108,-0.0009,0.0057,0.028,0.0186,-0.0003,-1,0.005
1273,-0.0525,-0.0274,0.0147,0.0073,-0.0267,-0.0151,-0.0092,1,0.005
1274,-0.0281,0.0153,-0.0156,0.0111,0.0203,0.008,0.0119,-1,0.005
1275,0.0181,-0.0182,-0.0017,-0.025,0.0202,0.0312,-0.012,1,0.005
1276,0.0771,0.0416,0.0138,-0.0009,0.026,0.031,0.0108,1,0.005
1277,0,0.0031,-0.01,0.0027,-0.0148,-0.0079,0.0048,1,0.005
1278,0,-0.0015,0.0026,-0.0045,-0.0081,-0.0237,0.0071,-1,0.005
1279,-0.049,-0.003,-0.0287,0.0204,-0.0133,-0.0299,-0.0157,-1,0.005
